Warming up READ with 50000 iterations...
INFO  23:35:09 Using data-center name 'datacenter1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
Connected to cluster: cstar_perf TOWHRLAN5U
Datatacenter: datacenter1; Host: cassandra/172.31.3.64; Rack: rack1
INFO  23:35:09 New Cassandra host cassandra/172.31.3.64:9042 added
Sleeping 2s...
Running READ with 500 threads for 150000000 iteration
total ops , adj row/s,    op/s,    pk/s,   row/s,    mean,     med,     .95,     .99,    .999,     max,   time,   stderr,  gc: #,  max ms,  sum ms,  sdv ms,      mb
30270792  ,    181240,  179764,  179764,  179764,     2.8,     2.7,     3.5,     4.1,    10.9,    12.5,  177.6,  0.00210,      0,       0,       0,       0,       0
30435884  ,    178190,  160082,  160082,  160082,     3.1,     2.7,     3.7,     4.7,   107.6,   109.8,  178.6,  0.00209,      1,     103,     103,       0,    8115
30619271  ,    178277,  178277,  178277,  178277,     2.8,     2.7,     3.6,     4.3,     8.3,    10.3,  179.6,  0.00207,      0,       0,       0,       0,       0
30804226  ,    179514,  179514,  179514,  179514,     2.8,     2.7,     3.6,     4.5,     7.9,    10.4,  180.7,  0.00206,      0,       0,       0,       0,       0
30968083  ,    178752,  158912,  158912,  158912,     3.1,     2.7,     3.6,     4.5,   118.0,   119.7,  181.7,  0.00205,      1,     112,     112,       0,    8115
31153401  ,    178916,  178916,  178916,  178916,     2.8,     2.7,     3.6,     4.5,    10.9,    17.5,  182.7,  0.00204,      0,       0,       0,       0,       0
31319127  ,    181071,  160571,  160571,  160571,     3.1,     2.7,     3.6,     5.0,   120.6,   121.9,  183.8,  0.00203,      1,     116,     116,       0,    8115
31504263  ,    179997,  179997,  179997,  179997,     2.8,     2.7,     3.6,     4.4,     7.8,    18.3,  184.8,  0.00202,      0,       0,       0,       0,       0
31669839  ,    180060,  160390,  160390,  160390,     3.1,     2.7,     3.6,     4.4,   116.4,   117.5,  185.8,  0.00201,      1,     111,     111,       0,    8108
31853144  ,    177866,  177866,  177866,  177866,     2.8,     2.7,     3.7,     6.1,     8.3,    17.9,  186.9,  0.00200,      0,       0,       0,       0,       0
32036898  ,    178279,  178279,  178279,  178279,     2.8,     2.7,     3.7,     4.6,     8.1,    13.6,  187.9,  0.00198,      0,       0,       0,       0,       0
32200296  ,    177919,  158333,  158333,  158333,     3.1,     2.7,     3.7,     6.0,   118.5,   120.3,  188.9,  0.00197,      1,     113,     113,       0,    8111
32383031  ,    176905,  176905,  176905,  176905,     2.8,     2.7,     3.7,     6.2,     9.4,    16.8,  190.0,  0.00196,      0,       0,       0,       0,       0
32546159  ,    178768,  158086,  158086,  158086,     3.2,     2.7,     3.7,     4.9,   122.8,   124.9,  191.0,  0.00195,      1,     119,     119,       0,    8123
32729109  ,    177433,  177433,  177433,  177433,     2.8,     2.7,     3.6,     4.6,    21.9,    32.7,  192.0,  0.00194,      0,       0,       0,       0,       0
32909441  ,    174684,  174684,  174684,  174684,     2.8,     2.7,     3.7,     6.9,    17.5,    22.9,  193.1,  0.00193,      0,       0,       0,       0,       0
33072068  ,    177992,  157842,  157842,  157842,     3.2,     2.7,     3.7,     5.7,   120.6,   123.3,  194.1,  0.00193,      1,     114,     114,       0,    8118
33255878  ,    178811,  178811,  178811,  178811,     2.8,     2.7,     3.6,     4.8,    16.7,    24.3,  195.1,  0.00192,      0,       0,       0,       0,       0
33420386  ,    178651,  159482,  159482,  159482,     3.1,     2.7,     3.7,     5.8,   113.8,   115.9,  196.1,  0.00191,      1,     109,     109,       0,    8115
33605119  ,    179573,  179573,  179573,  179573,     2.8,     2.7,     3.6,     4.5,     7.9,     8.7,  197.2,  0.00190,      0,       0,       0,       0,       0
33790287  ,    179693,  179693,  179693,  179693,     2.8,     2.7,     3.6,     4.4,     7.5,     9.3,  198.2,  0.00189,      0,       0,       0,       0,       0
33953784  ,    178640,  158515,  158515,  158515,     3.1,     2.7,     3.6,     6.8,   119.0,   121.4,  199.2,  0.00188,      1,     114,     114,       0,    8112
34133987  ,    174964,  174957,  174957,  174957,     2.8,     2.7,     3.6,     6.1,    23.2,    31.9,  200.3,  0.00187,      0,       0,       0,       0,       0
34300768  ,    177957,  159225,  159225,  159225,     3.1,     2.7,     3.6,     7.8,   114.1,   118.9,  201.3,  0.00186,      1,     109,     109,       0,    8112
34483725  ,    177804,  177804,  177804,  177804,     2.8,     2.7,     3.7,     4.5,     7.8,     8.8,  202.3,  0.00185,      0,       0,       0,       0,       0
34650695  ,    176366,  176366,  176366,  176366,     2.8,     2.7,     3.6,     6.3,    16.8,    25.5,  203.3,  0.00184,      1,     114,     114,       0,    8122
34833584  ,    177245,  159434,  159434,  159434,     3.1,     2.7,     3.7,     7.3,   120.2,   122.2,  204.4,  0.00183,      0,       0,       0,       0,       0
35018383  ,    179311,  179311,  179311,  179311,     2.8,     2.7,     3.6,     4.3,    10.9,    23.8,  205.5,  0.00183,      0,       0,       0,       0,       0
35183181  ,    179210,  159750,  159750,  159750,     3.1,     2.7,     3.6,     4.9,   114.8,   116.4,  206.5,  0.00182,      1,     109,     109,       0,    8115
35366263  ,    178026,  178026,  178026,  178026,     2.8,     2.7,     3.6,     4.6,    10.6,    14.5,  207.5,  0.00181,      0,       0,       0,       0,       0
35528617  ,    176544,  157590,  157590,  157590,     3.2,     2.7,     3.6,     7.2,   116.9,   124.6,  208.6,  0.00180,      1,     115,     115,       0,    8112
35711204  ,    177490,  177490,  177490,  177490,     2.8,     2.7,     3.6,     4.7,     9.4,    21.0,  209.6,  0.00179,      0,       0,       0,       0,       0
35895013  ,    178345,  178345,  178345,  178345,     2.8,     2.7,     3.6,     4.3,    15.5,    17.3,  210.6,  0.00178,      0,       0,       0,       0,       0
36059346  ,    178696,  159500,  159500,  159500,     3.1,     2.7,     3.6,     4.4,   114.1,   115.7,  211.6,  0.00177,      1,     108,     108,       0,    8115
36243121  ,    178741,  178741,  178741,  178741,     2.8,     2.7,     3.6,     4.3,     9.3,    12.2,  212.7,  0.00176,      0,       0,       0,       0,       0
36409215  ,    178526,  160929,  160929,  160929,     3.1,     2.7,     3.7,     5.0,   104.9,   106.7,  213.7,  0.00176,      1,     100,     100,       0,    8118
36593070  ,    178522,  178522,  178522,  178522,     2.8,     2.7,     3.6,     4.5,    20.6,    28.6,  214.7,  0.00175,      0,       0,       0,       0,       0
36779023  ,    177141,  177141,  177141,  177141,     2.8,     2.7,     3.6,     4.5,    14.4,    15.8,  215.8,  0.00174,      0,       0,       0,       0,       0
36942980  ,    178361,  159069,  159069,  159069,     3.1,     2.7,     3.7,     4.9,   114.8,   116.3,  216.8,  0.00173,      1,     110,     110,       0,    8115
37129687  ,    182388,  181644,  181644,  181644,     2.7,     2.7,     3.6,     4.1,     6.8,     8.1,  217.8,  0.00172,      0,       0,       0,       0,       0
37296076  ,    181443,  161311,  161311,  161311,     3.1,     2.7,     3.5,     4.2,   117.3,   121.0,  218.9,  0.00172,      1,     112,     112,       0,    8112
37482376  ,    181148,  181148,  181148,  181148,     2.7,     2.7,     3.5,     4.2,     7.8,     9.0,  219.9,  0.00171,      0,       0,       0,       0,       0
37647092  ,    178488,  159725,  159725,  159725,     3.1,     2.7,     3.7,     4.5,   111.7,   113.7,  220.9,  0.00170,      1,     107,     107,       0,    8118
37831082  ,    178864,  178864,  178864,  178864,     2.8,     2.7,     3.6,     4.3,     9.2,    12.4,  222.0,  0.00170,      0,       0,       0,       0,       0
38019114  ,    182376,  182376,  182376,  182376,     2.7,     2.7,     3.4,     4.1,     7.8,    10.2,  223.0,  0.00169,      0,       0,       0,       0,       0
38182306  ,    177766,  157483,  157483,  157483,     3.1,     2.7,     3.6,     6.8,   121.1,   123.0,  224.0,  0.00168,      1,     116,     116,       0,    8112
38369541  ,    182000,  182000,  182000,  182000,     2.7,     2.7,     3.5,     4.1,     7.7,    10.8,  225.1,  0.00167,      0,       0,       0,       0,       0
38537010  ,    181646,  162542,  162542,  162542,     3.1,     2.6,     3.5,     4.5,   111.8,   113.3,  226.1,  0.00167,      1,     107,     107,       0,    8118
38724125  ,    181831,  181831,  181831,  181831,     2.7,     2.6,     3.5,     4.4,     8.1,     9.6,  227.1,  0.00166,      0,       0,       0,       0,       0
38912345  ,    182320,  182320,  182320,  182320,     2.7,     2.6,     3.5,     4.1,     9.3,    10.9,  228.2,  0.00166,      0,       0,       0,       0,       0
39076433  ,    180685,  159108,  159108,  159108,     3.1,     2.7,     3.6,     4.4,   127.2,   129.7,  229.2,  0.00165,      1,     122,     122,       0,    8111
39263221  ,    181556,  181556,  181556,  181556,     2.7,     2.6,     3.5,     4.2,     8.0,    11.3,  230.2,  0.00164,      0,       0,       0,       0,       0
39428332  ,    180590,  160126,  160126,  160126,     3.1,     2.7,     3.6,     6.7,   120.3,   122.6,  231.2,  0.00164,      1,     116,     116,       0,    8113
39614822  ,    180878,  180878,  180878,  180878,     2.7,     2.6,     3.4,     4.0,    13.4,    27.0,  232.3,  0.00163,      0,       0,       0,       0,       0
39780671  ,    178235,  159071,  159071,  159071,     3.1,     2.7,     3.6,    10.0,   114.9,   116.1,  233.3,  0.00163,      1,     110,     110,       0,    8119
39969875  ,    183689,  183689,  183689,  183689,     2.7,     2.6,     3.4,     4.0,     8.2,     9.5,  234.3,  0.00162,      0,       0,       0,       0,       0
40157837  ,    182348,  182348,  182348,  182348,     2.7,     2.6,     3.4,     3.9,    15.5,    17.7,  235.4,  0.00162,      0,       0,       0,       0,       0
40327197  ,    182347,  163248,  163248,  163248,     3.1,     2.7,     3.5,     4.1,   112.3,   114.4,  236.4,  0.00161,      1,     107,     107,       0,    8112
40515919  ,    183230,  183230,  183230,  183230,     2.7,     2.6,     3.5,     4.0,     7.0,     9.7,  237.4,  0.00161,      0,       0,       0,       0,       0
40681716  ,    179715,  159848,  159848,  159848,     3.1,     2.7,     3.6,     4.2,   118.0,   120.0,  238.5,  0.00160,      1,     112,     112,       0,    8115
40868653  ,    180988,  180988,  180988,  180988,     2.7,     2.6,     3.5,     4.0,    15.2,    22.8,  239.5,  0.00159,      0,       0,       0,       0,       0
41054646  ,    180424,  180424,  180424,  180424,     2.8,     2.6,     3.5,     4.2,    12.5,    35.5,  240.5,  0.00159,      0,       0,       0,       0,       0
41221719  ,    180933,  162019,  162019,  162019,     3.1,     2.6,     3.5,     4.2,   111.5,   112.6,  241.6,  0.00158,      1,     106,     106,       0,    8118
41410472  ,    183519,  183519,  183519,  183519,     2.7,     2.6,     3.4,     3.9,     7.2,     9.2,  242.6,  0.00158,      0,       0,       0,       0,       0
41575709  ,    180618,  160336,  160336,  160336,     3.1,     2.6,     3.5,     4.2,   119.0,   120.1,  243.6,  0.00157,      1,     114,     114,       0,    8115
41760771  ,    179901,  179901,  179901,  179901,     2.8,     2.6,     3.5,     3.9,    25.9,    27.0,  244.7,  0.00157,      0,       0,       0,       0,       0
41926509  ,    180636,  160687,  160687,  160687,     3.1,     2.7,     3.5,     4.0,   117.1,   118.1,  245.7,  0.00156,      1,     112,     112,       0,    8112
42116061  ,    184184,  184184,  184184,  184184,     2.7,     2.6,     3.4,     3.9,     8.2,     9.8,  246.7,  0.00155,      0,       0,       0,       0,       0
42305614  ,    183813,  183813,  183813,  183813,     2.7,     2.6,     3.4,     3.9,     4.6,    18.5,  247.8,  0.00155,      0,       0,       0,       0,       0
42466764  ,    175788,  156098,  156098,  156098,     3.2,     2.7,     3.7,     4.5,   121.0,   137.1,  248.8,  0.00155,      1,     114,     114,       0,    8118
42652599  ,    180750,  180750,  180750,  180750,     2.8,     2.7,     3.6,     4.1,    10.8,    12.3,  249.8,  0.00154,      0,       0,       0,       0,       0
42820571  ,    182822,  162646,  162646,  162646,     3.1,     2.7,     3.6,     4.1,   117.4,   118.9,  250.9,  0.00154,      1,     113,     113,       0,    8116
43007281  ,    181531,  181531,  181531,  181531,     2.7,     2.7,     3.5,     4.0,     7.5,     8.4,  251.9,  0.00153,      0,       0,       0,       0,       0
43193520  ,    180703,  180703,  180703,  180703,     2.8,     2.7,     3.6,     4.1,     6.8,     9.1,  252.9,  0.00153,      0,       0,       0,       0,       0
43344033  ,    177797,  146082,  146082,  146082,     3.4,     2.7,     3.7,     4.5,   186.5,   188.3,  253.9,  0.00152,      1,     114,     114,       0,    8115
43440911  ,    177403,  177403,  177403,  177403,     2.8,     2.7,     3.7,     4.2,     5.0,     5.8,  254.5,  0.00152,      0,       0,       0,       0,       0
43622016  ,    177271,   54285,   54285,   54285,     9.2,     2.7,     3.7,     4.3,  2318.8,  2320.6,  257.8,  0.00151,      0,       0,       0,       0,       0
43786123  ,    177799,  159311,  159311,  159311,     3.1,     2.7,     3.7,     4.5,   110.2,   112.4,  258.9,  0.00151,      1,     105,     105,       0,    8118
43966186  ,    174968,  174968,  174968,  174968,     2.8,     2.7,     3.7,     4.3,    22.7,    29.4,  259.9,  0.00150,      0,       0,       0,       0,       0
44130526  ,    179506,  159478,  159478,  159478,     3.1,     2.7,     3.6,     4.2,   118.4,   119.7,  260.9,  0.00150,      1,     113,     113,       0,    8118
44315254  ,    179837,  178783,  178783,  178783,     2.8,     2.7,     3.6,     4.1,     8.3,     9.7,  261.9,  0.00149,      0,       0,       0,       0,       0
44481299  ,    176559,  176559,  176559,  176559,     2.8,     2.7,     3.8,     4.4,     7.4,     8.7,  262.9,  0.00149,      0,       0,       0,       0,       0
44662996  ,    176628,  159211,  159211,  159211,     3.1,     2.7,     3.6,     4.2,   115.9,   118.0,  264.0,  0.00148,      1,     111,     111,       0,    8115
44847826  ,    179033,  179033,  179033,  179033,     2.8,     2.7,     3.7,     4.2,     7.3,    10.5,  265.1,  0.00148,      0,       0,       0,       0,       0
45012212  ,    178605,  159470,  159470,  159470,     3.1,     2.7,     3.6,     4.2,   114.2,   115.3,  266.1,  0.00147,      1,     109,     109,       0,    8118
45195980  ,    177871,  177871,  177871,  177871,     2.8,     2.7,     3.7,     4.3,     7.7,     8.8,  267.1,  0.00146,      0,       0,       0,       0,       0
45360928  ,    178424,  159942,  159942,  159942,     3.1,     2.7,     3.7,     4.3,   110.0,   111.2,  268.2,  0.00146,      2,   14441,   14546,    7168,    8552
45545825  ,    179908,  179908,  179908,  179908,     2.8,     2.7,     3.6,     4.2,    19.3,    22.1,  269.2,  0.00145,      0,       0,       0,       0,       0
45732220  ,    180926,  180926,  180926,  180926,     2.8,     2.7,     3.5,     4.0,     6.9,     8.0,  270.2,  0.00145,      0,       0,       0,       0,       0
45897499  ,    178760,  160343,  160343,  160343,     3.1,     2.7,     3.6,     6.0,   110.7,   112.6,  271.2,  0.00144,      1,     105,     105,       0,    8125
46083930  ,    181264,  181264,  181264,  181264,     2.7,     2.7,     3.6,     4.1,     7.1,    18.0,  272.3,  0.00144,      0,       0,       0,       0,       0
46248689  ,    179519,  159809,  159809,  159809,     3.1,     2.7,     3.6,     4.6,   116.4,   118.2,  273.3,  0.00143,      1,     111,     111,       0,    8112
46434595  ,    178933,  178933,  178933,  178933,     2.8,     2.7,     3.6,     4.1,    10.0,    12.1,  274.3,  0.00143,      0,       0,       0,       0,       0
46617127  ,    177955,  177955,  177955,  177955,     2.8,     2.7,     3.6,     4.4,    14.6,    28.9,  275.4,  0.00142,      0,       0,       0,       0,       0
46799257  ,    176791,  159654,  159654,  159654,     3.1,     2.7,     3.7,     8.2,   114.0,   115.6,  276.5,  0.00142,      1,     108,     108,       0,    8112
46984012  ,    179324,  179324,  179324,  179324,     2.8,     2.7,     3.6,     4.3,     8.9,    15.9,  277.5,  0.00141,      0,       0,       0,       0,       0
47149270  ,    178734,  160328,  160328,  160328,     3.1,     2.7,     3.6,     5.9,   109.5,   111.4,  278.6,  0.00141,      1,     104,     104,       0,    8112
47333069  ,    178671,  178671,  178671,  178671,     2.8,     2.7,     3.7,     4.4,     7.8,    10.7,  279.6,  0.00140,      0,       0,       0,       0,       0
47498675  ,    179144,  160635,  160635,  160635,     3.1,     2.7,     3.6,     4.6,   110.4,   111.8,  280.6,  0.00140,      1,     105,     105,       0,    8118
47682446  ,    178327,  178327,  178327,  178327,     2.8,     2.7,     3.6,     4.7,     9.0,    24.8,  281.7,  0.00139,      0,       0,       0,       0,       0
47864739  ,    176814,  176814,  176814,  176814,     2.8,     2.7,     3.7,     4.6,     9.1,    16.1,  282.7,  0.00139,      0,       0,       0,       0,       0
48030977  ,    179738,  161121,  161121,  161121,     3.1,     2.7,     3.6,     6.7,   110.3,   112.2,  283.7,  0.00138,      1,     104,     104,       0,    8115
48214452  ,    178200,  178200,  178200,  178200,     2.8,     2.7,     3.6,     4.5,     9.0,    10.7,  284.8,  0.00138,      0,       0,       0,       0,       0
48378958  ,    178811,  159705,  159705,  159705,     3.1,     2.7,     3.6,     4.5,   113.7,   114.8,  285.8,  0.00137,      1,     108,     108,       0,    8122
48562623  ,    178659,  178659,  178659,  178659,     2.8,     2.7,     3.6,     4.6,     8.1,    18.2,  286.8,  0.00137,      0,       0,       0,       0,       0
48746667  ,    178403,  178403,  178403,  178403,     2.8,     2.7,     3.6,     4.2,     7.8,     9.6,  287.8,  0.00136,      0,       0,       0,       0,       0
48910497  ,    177964,  158733,  158733,  158733,     3.1,     2.7,     3.6,     5.1,   114.9,   116.1,  288.9,  0.00136,      1,     109,     109,       0,    8108
49096660  ,    180200,  180200,  180200,  180200,     2.8,     2.7,     3.5,     4.4,     7.5,     9.4,  289.9,  0.00135,      0,       0,       0,       0,       0
49264735  ,    179132,  161133,  161133,  161133,     3.1,     2.7,     3.6,     4.5,   108.0,   110.1,  291.0,  0.00135,      1,     102,     102,       0,    8115
49449343  ,    181240,  179492,  179492,  179492,     2.8,     2.7,     3.6,     4.2,    12.4,    13.8,  292.0,  0.00134,      0,       0,       0,       0,       0
49614826  ,    179825,  160588,  160588,  160588,     3.1,     2.7,     3.6,     4.1,   114.1,   115.8,  293.0,  0.00134,      1,     109,     109,       0,    8115
49797387  ,    177419,  177419,  177419,  177419,     2.8,     2.7,     3.6,     4.2,    11.2,    28.4,  294.0,  0.00133,      0,       0,       0,       0,       0
49983771  ,    180848,  180848,  180848,  180848,     2.8,     2.7,     3.5,     4.1,     7.2,     8.0,  295.1,  0.00133,      0,       0,       0,       0,       0
50148163  ,    178975,  159285,  159285,  159285,     3.1,     2.7,     3.6,     4.5,   116.7,   118.6,  296.1,  0.00133,      1,     112,     112,       0,    8115
50331535  ,    181495,  179450,  179450,  179450,     2.8,     2.7,     3.6,     4.1,    14.1,    16.9,  297.1,  0.00132,      0,       0,       0,       0,       0
50500668  ,    179357,  162181,  162181,  162181,     3.1,     2.7,     3.6,     4.2,   103.1,   104.7,  298.2,  0.00132,      1,      98,      98,       0,    8115
50687398  ,    181283,  181283,  181283,  181283,     2.7,     2.7,     3.5,     4.1,     8.8,    10.1,  299.2,  0.00131,      0,       0,       0,       0,       0
50873518  ,    180524,  180524,  180524,  180524,     2.8,     2.7,     3.6,     4.1,     7.3,     8.3,  300.2,  0.00131,      0,       0,       0,       0,       0
51039821  ,    180871,  161267,  161267,  161267,     3.1,     2.7,     3.6,     4.2,   115.2,   117.0,  301.3,  0.00130,      1,     110,     110,       0,    8112
51224934  ,    179802,  179802,  179802,  179802,     2.8,     2.7,     3.6,     4.1,    18.4,    20.4,  302.3,  0.00130,      0,       0,       0,       0,       0
51391369  ,    179398,  161432,  161432,  161432,     3.1,     2.7,     3.6,     4.3,   106.4,   108.6,  303.3,  0.00130,      1,     101,     101,       0,    8119
51572654  ,    179802,  176350,  176350,  176350,     2.8,     2.7,     3.6,     4.4,    22.6,    25.1,  304.3,  0.00129,      0,       0,       0,       0,       0
51746373  ,    181231,  181231,  181231,  181231,     2.7,     2.7,     3.5,     4.0,    10.7,    16.0,  305.3,  0.00129,      0,       0,       0,       0,       0
51931925  ,    180124,  162961,  162961,  162961,     3.1,     2.7,     3.6,     4.1,   112.3,   114.1,  306.4,  0.00128,      1,     107,     107,       0,    8115
52116347  ,    178960,  178960,  178960,  178960,     2.8,     2.7,     3.5,     4.2,    12.3,    14.3,  307.5,  0.00128,      0,       0,       0,       0,       0
52282387  ,    179668,  161125,  161125,  161125,     3.1,     2.7,     3.6,     4.3,   109.4,   111.3,  308.5,  0.00127,      1,     104,     104,       0,    8115
52466953  ,    179434,  179434,  179434,  179434,     2.8,     2.7,     3.6,     4.1,     8.1,    24.8,  309.5,  0.00127,      0,       0,       0,       0,       0
52633601  ,    180042,  161677,  161677,  161677,     3.1,     2.7,     3.6,     4.4,   109.5,   112.0,  310.6,  0.00127,      1,     103,     103,       0,    8115
52817581  ,    178887,  178887,  178887,  178887,     2.8,     2.7,     3.7,     4.3,     8.2,     9.9,  311.6,  0.00126,      0,       0,       0,       0,       0
53003110  ,    180044,  180044,  180044,  180044,     2.8,     2.7,     3.6,     4.2,     9.0,    11.4,  312.6,  0.00126,      0,       0,       0,       0,       0
53167027  ,    178499,  158829,  158829,  158829,     3.1,     2.7,     3.6,     4.8,   117.2,   118.6,  313.7,  0.00125,      1,     106,     106,       0,    8115
53354288  ,    183268,  182122,  182122,  182122,     2.7,     2.7,     3.5,     4.0,     9.0,    10.0,  314.7,  0.00125,      0,       0,       0,       0,       0
53521488  ,    179378,  161260,  161260,  161260,     3.1,     2.7,     3.5,     4.6,   108.7,   110.1,  315.7,  0.00125,      1,     103,     103,       0,    8115
53705216  ,    178489,  178489,  178489,  178489,     2.8,     2.7,     3.6,     4.2,    11.3,    19.4,  316.8,  0.00124,      0,       0,       0,       0,       0
53881721  ,    178226,  178226,  178226,  178226,     2.8,     2.7,     3.5,     4.5,    17.4,    22.6,  317.7,  0.00124,      0,       0,       0,       0,       0
54067271  ,    180236,  160582,  160582,  160582,     3.1,     2.7,     3.6,     4.2,   129.2,   130.9,  318.9,  0.00124,      1,     123,     123,       0,    8112
54251161  ,    178381,  178381,  178381,  178381,     2.8,     2.7,     3.6,     4.2,    10.9,    25.6,  319.9,  0.00123,      0,       0,       0,       0,       0
54416580  ,    179437,  159786,  159786,  159786,     3.1,     2.7,     3.6,     4.9,   116.6,   117.7,  321.0,  0.00123,      1,     111,     111,       0,    8119
54601180  ,    179491,  179491,  179491,  179491,     2.8,     2.7,     3.6,     4.3,    10.5,    13.1,  322.0,  0.00122,      0,       0,       0,       0,       0
54767910  ,    179409,  160969,  160969,  160969,     3.1,     2.7,     3.6,     4.6,   109.9,   112.1,  323.0,  0.00122,      1,     105,     105,       0,    8115
54952977  ,    179808,  179808,  179808,  179808,     2.8,     2.7,     3.5,     4.2,    11.3,    12.5,  324.1,  0.00122,      0,       0,       0,       0,       0
55138580  ,    180125,  180125,  180125,  180125,     2.8,     2.7,     3.6,     4.3,     8.7,    18.2,  325.1,  0.00121,      0,       0,       0,       0,       0
55302644  ,    177277,  158837,  158837,  158837,     3.1,     2.7,     3.7,     6.4,   111.4,   113.6,  326.1,  0.00121,      1,     106,     106,       0,    8115
55487248  ,    179533,  179533,  179533,  179533,     2.8,     2.7,     3.5,     4.2,    12.0,    13.7,  327.1,  0.00120,      0,       0,       0,       0,       0
55648439  ,    177343,  156340,  156340,  156340,     3.2,     2.7,     3.7,     4.6,   125.7,   127.4,  328.2,  0.00120,      1,     120,     120,       0,    8119
55833315  ,    179881,  179881,  179881,  179881,     2.8,     2.7,     3.6,     4.3,     8.8,     9.8,  329.2,  0.00120,      0,       0,       0,       0,       0
56018078  ,    181380,  181380,  181380,  181380,     2.7,     2.7,     3.5,     4.0,     7.1,     9.2,  330.2,  0.00119,      0,       0,       0,       0,       0
56201691  ,    178243,  161161,  161161,  161161,     3.1,     2.7,     3.6,     4.5,   112.3,   114.4,  331.4,  0.00119,      1,     107,     107,       0,    8108
56385264  ,    177948,  177948,  177948,  177948,     2.8,     2.7,     3.7,     4.4,     9.4,    15.1,  332.4,  0.00119,      0,       0,       0,       0,       0
56540759  ,    169360,  150796,  150796,  150796,     3.3,     2.7,     3.5,     7.3,   116.8,   119.3,  333.4,  0.00118,      1,     111,     111,       0,    8119
56725587  ,    179776,  179776,  179776,  179776,     2.8,     2.7,     3.6,     4.1,     9.7,    11.0,  334.5,  0.00119,      0,       0,       0,       0,       0
56888396  ,    180205,  157935,  157935,  157935,     3.2,     2.7,     3.6,     4.5,   130.5,   132.4,  335.5,  0.00119,      1,     125,     125,       0,    8112
57071619  ,    178144,  178144,  178144,  178144,     2.8,     2.7,     3.6,     4.2,    11.8,    15.3,  336.5,  0.00118,      0,       0,       0,       0,       0
57256863  ,    179600,  179600,  179600,  179600,     2.8,     2.7,     3.5,     4.2,    14.3,    15.6,  337.5,  0.00118,      0,       0,       0,       0,       0
57424182  ,    180236,  161378,  161378,  161378,     3.1,     2.7,     3.6,     4.3,   112.1,   113.4,  338.6,  0.00118,      1,     107,     107,       0,    8120
57609075  ,    179569,  179569,  179569,  179569,     2.8,     2.7,     3.5,     4.0,    13.7,    14.8,  339.6,  0.00117,      0,       0,       0,       0,       0
57775177  ,    179984,  161087,  161087,  161087,     3.1,     2.7,     3.6,     4.3,   112.0,   113.7,  340.6,  0.00117,      1,     107,     107,       0,    8111
57959590  ,    179387,  179387,  179387,  179387,     2.8,     2.7,     3.6,     4.2,     6.9,     9.4,  341.7,  0.00117,      0,       0,       0,       0,       0
58145514  ,    180374,  180374,  180374,  180374,     2.8,     2.7,     3.6,     4.1,     7.7,     8.8,  342.7,  0.00116,      0,       0,       0,       0,       0
58309970  ,    180049,  159614,  159614,  159614,     3.1,     2.7,     3.6,     4.2,   120.6,   122.4,  343.7,  0.00116,      1,     115,     115,       0,    8122
58494487  ,    179261,  179261,  179261,  179261,     2.8,     2.7,     3.6,     4.2,    15.0,    23.5,  344.8,  0.00116,      0,       0,       0,       0,       0
58658730  ,    180272,  159437,  159437,  159437,     3.1,     2.7,     3.5,     4.5,   122.0,   123.4,  345.8,  0.00115,      1,     117,     117,       0,    8118
58845421  ,    180199,  180199,  180199,  180199,     2.8,     2.7,     3.5,     4.2,    10.1,    11.3,  346.8,  0.00115,      0,       0,       0,       0,       0
59010288  ,    179653,  159861,  159861,  159861,     3.1,     2.7,     3.7,     4.4,   119.7,   124.3,  347.9,  0.00115,      1,     112,     112,       0,    8109
59195018  ,    179442,  179442,  179442,  179442,     2.8,     2.7,     3.6,     4.1,     8.9,    11.2,  348.9,  0.00114,      0,       0,       0,       0,       0
59380124  ,    179466,  179466,  179466,  179466,     2.8,     2.7,     3.6,     4.3,    10.2,    12.0,  349.9,  0.00114,      0,       0,       0,       0,       0
59546416  ,    179921,  161373,  161373,  161373,     3.1,     2.7,     3.6,     4.3,   109.8,   110.9,  351.0,  0.00114,      1,     105,     105,       0,    8111
59732897  ,    178983,  178983,  178983,  178983,     2.8,     2.7,     3.6,     4.2,     7.4,    20.5,  352.0,  0.00113,      0,       0,       0,       0,       0
59897234  ,    179812,  159470,  159470,  159470,     3.1,     2.7,     3.6,     4.2,   119.7,   121.4,  353.0,  0.00113,      1,     115,     115,       0,    8118
60081388  ,    179194,  179194,  179194,  179194,     2.8,     2.7,     3.6,     4.2,    11.0,    12.4,  354.1,  0.00113,      0,       0,       0,       0,       0
60262918  ,    176156,  176156,  176156,  176156,     2.8,     2.7,     3.7,     4.6,    19.7,    21.6,  355.1,  0.00112,      0,       0,       0,       0,       0
60425639  ,    177175,  157684,  157684,  157684,     3.2,     2.7,     3.6,     4.3,   116.8,   118.4,  356.1,  0.00112,      1,     112,     112,       0,    8115
60610069  ,    179057,  179057,  179057,  179057,     2.8,     2.7,     3.6,     4.1,    12.6,    13.7,  357.1,  0.00112,      0,       0,       0,       0,       0
60774462  ,    179529,  159458,  159458,  159458,     3.1,     2.7,     3.6,     4.2,   118.0,   119.5,  358.2,  0.00111,      1,     114,     114,       0,    8112
