Warming up READ with 50000 iterations...
INFO  22:51:29 Using data-center name 'datacenter1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
Connected to cluster: cstar_perf TOWHRLAN5U
Datatacenter: datacenter1; Host: cassandra/172.31.3.64; Rack: rack1
INFO  22:51:29 New Cassandra host cassandra/172.31.3.64:9042 added
Sleeping 2s...
Running READ with 500 threads for 150000000 iteration
total ops , adj row/s,    op/s,    pk/s,   row/s,    mean,     med,     .95,     .99,    .999,     max,   time,   stderr,  gc: #,  max ms,  sum ms,  sdv ms,      mb
105590721 ,    179599,  179599,  179599,  179599,     2.8,     2.7,     3.6,     4.1,    11.6,    31.4,  620.2,  0.00078,      0,       0,       0,       0,       0
105770045 ,    182853,  182048,  182048,  182048,     2.7,     2.7,     3.5,     4.1,     6.7,     8.2,  621.2,  0.00077,      0,       0,       0,       0,       0
105955692 ,    179814,  163589,  163589,  163589,     3.0,     2.7,     3.6,     4.6,   106.0,   108.1,  622.3,  0.00077,      1,     101,     101,       0,    8115
106142477 ,    180837,  180837,  180837,  180837,     2.8,     2.7,     3.6,     4.1,     6.5,    11.3,  623.4,  0.00077,      0,       0,       0,       0,       0
106309609 ,    180218,  162150,  162150,  162150,     3.1,     2.7,     3.6,     4.3,   107.1,   108.7,  624.4,  0.00077,      1,     102,     102,       0,    8115
106496499 ,    181624,  181624,  181624,  181624,     2.7,     2.7,     3.6,     4.1,     6.7,     7.9,  625.4,  0.00077,      0,       0,       0,       0,       0
106664446 ,    179205,  162479,  162479,  162479,     3.1,     2.7,     3.6,     4.3,    99.2,   101.3,  626.5,  0.00077,      1,      94,      94,       0,    8115
106851242 ,    181576,  181576,  181576,  181576,     2.7,     2.7,     3.5,     4.0,     8.0,     9.5,  627.5,  0.00077,      0,       0,       0,       0,       0
107036266 ,    179483,  179483,  179483,  179483,     2.8,     2.7,     3.6,     4.3,    10.5,    17.6,  628.5,  0.00077,      0,       0,       0,       0,       0
107200585 ,    180622,  159239,  159239,  159239,     3.1,     2.7,     3.6,     4.3,   126.5,   128.9,  629.6,  0.00077,      1,     121,     121,       0,    8115
107387075 ,    181229,  181229,  181229,  181229,     2.7,     2.7,     3.6,     4.1,     6.7,     7.8,  630.6,  0.00076,      0,       0,       0,       0,       0
107553335 ,    180204,  161144,  161144,  161144,     3.1,     2.7,     3.6,     4.3,   112.4,   113.6,  631.6,  0.00076,      1,     107,     107,       0,    8104
107738439 ,    179720,  179720,  179720,  179720,     2.8,     2.7,     3.6,     4.2,     7.0,     8.1,  632.7,  0.00076,      0,       0,       0,       0,       0
107908371 ,    180664,  180664,  180664,  180664,     2.8,     2.7,     3.6,     4.1,     7.0,    17.3,  633.6,  0.00076,      0,       0,       0,       0,       0
108093620 ,    179081,  163075,  163075,  163075,     3.1,     2.7,     3.6,     4.6,   105.2,   107.2,  634.7,  0.00076,      1,     100,     100,       0,    8125
108278814 ,    179599,  179599,  179599,  179599,     2.8,     2.7,     3.6,     4.2,     8.1,    21.6,  635.8,  0.00076,      0,       0,       0,       0,       0
108446914 ,    180894,  163024,  163024,  163024,     3.1,     2.7,     3.6,     4.5,   105.3,   107.5,  636.8,  0.00076,      1,     101,     101,       0,    8116
108632603 ,    180510,  180510,  180510,  180510,     2.8,     2.7,     3.5,     4.2,     7.8,    10.7,  637.8,  0.00076,      0,       0,       0,       0,       0
108798993 ,    179666,  161439,  161439,  161439,     3.1,     2.7,     3.6,     4.6,   108.2,   111.4,  638.9,  0.00075,      1,     103,     103,       0,    8118
108984369 ,    180171,  180171,  180171,  180171,     2.8,     2.7,     3.6,     4.3,     7.0,     9.2,  639.9,  0.00075,      0,       0,       0,       0,       0
109169284 ,    179244,  179244,  179244,  179244,     2.8,     2.7,     3.6,     4.6,     7.7,    10.9,  640.9,  0.00075,      0,       0,       0,       0,       0
109334025 ,    179515,  159845,  159845,  159845,     3.1,     2.7,     3.7,     4.6,   116.5,   118.0,  641.9,  0.00075,      1,     110,     110,       0,    8112
109517743 ,    178628,  178628,  178628,  178628,     2.8,     2.7,     3.6,     4.4,     7.6,     9.8,  643.0,  0.00075,      0,       0,       0,       0,       0
109684261 ,    179817,  161609,  161609,  161609,     3.1,     2.7,     3.6,     6.6,   107.4,   108.8,  644.0,  0.00075,      1,     102,     102,       0,    8121
109869167 ,    179722,  179722,  179722,  179722,     2.8,     2.7,     3.6,     4.5,     8.9,    11.6,  645.0,  0.00075,      0,       0,       0,       0,       0
110049472 ,    176942,  176942,  176942,  176942,     2.8,     2.7,     3.6,     4.3,    17.3,    18.3,  646.1,  0.00075,      0,       0,       0,       0,       0
110231782 ,    177032,  160980,  160980,  160980,     3.1,     2.7,     3.5,     4.3,   106.0,   107.8,  647.2,  0.00075,      1,     100,     100,       0,    8108
110417835 ,    180614,  180614,  180614,  180614,     2.8,     2.7,     3.6,     4.0,    14.4,    16.8,  648.2,  0.00074,      0,       0,       0,       0,       0
110584242 ,    178523,  161514,  161514,  161514,     3.1,     2.7,     3.6,     4.2,   101.4,   103.6,  649.2,  0.00074,      1,      96,      96,       0,    8115
110769198 ,    179833,  179833,  179833,  179833,     2.8,     2.7,     3.6,     4.3,    26.9,    29.5,  650.3,  0.00074,      0,       0,       0,       0,       0
110933201 ,    178089,  159008,  159008,  159008,     3.1,     2.7,     3.6,     4.3,   114.0,   115.5,  651.3,  0.00074,      1,     109,     109,       0,    8112
111118394 ,    180147,  180147,  180147,  180147,     2.8,     2.7,     3.6,     4.1,     7.6,     8.5,  652.3,  0.00074,      0,       0,       0,       0,       0
111305799 ,    181780,  181780,  181780,  181780,     2.7,     2.7,     3.5,     4.0,     4.5,     9.7,  653.4,  0.00074,      0,       0,       0,       0,       0
111474216 ,    180919,  163172,  163172,  163172,     3.1,     2.7,     3.5,     4.2,   104.4,   106.3,  654.4,  0.00074,      1,      99,      99,       0,    8125
111659993 ,    180547,  180547,  180547,  180547,     2.8,     2.7,     3.5,     4.0,    10.8,    11.8,  655.4,  0.00074,      0,       0,       0,       0,       0
111827506 ,    180080,  162331,  162331,  162331,     3.1,     2.7,     3.6,     4.4,   104.9,   105.7,  656.5,  0.00074,      1,      99,      99,       0,    8108
112014943 ,    182219,  182219,  182219,  182219,     2.7,     2.7,     3.5,     4.0,     4.6,     5.7,  657.5,  0.00073,      0,       0,       0,       0,       0
112191601 ,    179572,  179572,  179572,  179572,     2.8,     2.7,     3.6,     4.1,     7.1,     9.3,  658.5,  0.00073,      0,       0,       0,       0,       0
112377032 ,    180235,  163223,  163223,  163223,     3.1,     2.7,     3.6,     4.2,   110.2,   111.4,  659.6,  0.00073,      1,     105,     105,       0,    8115
112564243 ,    181500,  181500,  181500,  181500,     2.7,     2.7,     3.5,     4.1,    10.3,    22.4,  660.6,  0.00073,      0,       0,       0,       0,       0
112732282 ,    180183,  162970,  162970,  162970,     3.1,     2.7,     3.6,     4.3,   101.4,   103.1,  661.7,  0.00073,      1,      96,      96,       0,    8105
112918356 ,    180836,  180836,  180836,  180836,     2.8,     2.7,     3.5,     4.1,     7.7,     9.5,  662.7,  0.00073,      0,       0,       0,       0,       0
113086431 ,    181125,  163056,  163056,  163056,     3.1,     2.7,     3.6,     4.3,   106.8,   108.8,  663.7,  0.00073,      1,     100,     100,       0,    8122
113272582 ,    181690,  180750,  180750,  180750,     2.8,     2.7,     3.6,     4.0,     7.9,    10.0,  664.8,  0.00073,      0,       0,       0,       0,       0
113459906 ,    181578,  181578,  181578,  181578,     2.7,     2.7,     3.5,     4.1,     7.0,    14.6,  665.8,  0.00073,      0,       0,       0,       0,       0
113625236 ,    178536,  160378,  160378,  160378,     3.1,     2.7,     3.7,     4.4,   108.4,   110.7,  666.8,  0.00073,      1,     103,     103,       0,    8115
113811187 ,    180701,  180701,  180701,  180701,     2.8,     2.7,     3.6,     4.1,     6.6,     8.2,  667.9,  0.00072,      0,       0,       0,       0,       0
113976803 ,    180429,  160675,  160675,  160675,     3.1,     2.7,     3.6,     4.3,   116.9,   118.4,  668.9,  0.00072,      1,     111,     111,       0,    8122
114161707 ,    179826,  179826,  179826,  179826,     2.8,     2.7,     3.6,     4.1,     7.8,     9.0,  669.9,  0.00072,      0,       0,       0,       0,       0
114330976 ,    180162,  180162,  180162,  180162,     2.8,     2.7,     3.6,     4.1,     7.2,    10.0,  670.8,  0.00072,      0,       0,       0,       0,       0
114515793 ,    179576,  162903,  162903,  162903,     3.1,     2.7,     3.6,     4.3,   109.5,   110.7,  672.0,  0.00072,      1,     103,     103,       0,    8108
114702059 ,    180361,  180361,  180361,  180361,     2.8,     2.7,     3.6,     4.2,     8.0,    11.2,  673.0,  0.00072,      0,       0,       0,       0,       0
114867194 ,    178266,  160093,  160093,  160093,     3.1,     2.7,     3.6,     4.4,   108.6,   109.8,  674.0,  0.00072,      1,     102,     102,       0,    8118
115051338 ,    178961,  178961,  178961,  178961,     2.8,     2.7,     3.6,     4.2,     8.7,    11.9,  675.1,  0.00072,      0,       0,       0,       0,       0
115218110 ,    179341,  161731,  161731,  161731,     3.1,     2.7,     3.6,     4.5,   104.9,   106.3,  676.1,  0.00072,      1,     100,     100,       0,    8112
115403370 ,    180091,  180091,  180091,  180091,     2.8,     2.7,     3.6,     4.2,     8.0,     9.8,  677.1,  0.00071,      0,       0,       0,       0,       0
115587902 ,    178958,  178958,  178958,  178958,     2.8,     2.7,     3.6,     4.3,     7.8,     9.6,  678.2,  0.00071,      0,       0,       0,       0,       0
115753681 ,    178592,  160839,  160839,  160839,     3.1,     2.7,     3.7,     4.9,   105.8,   107.3,  679.2,  0.00071,      1,     100,     100,       0,    8118
115936708 ,    177815,  177815,  177815,  177815,     2.8,     2.7,     3.6,     4.3,    15.1,    16.6,  680.2,  0.00071,      0,       0,       0,       0,       0
116103740 ,    180298,  162086,  162086,  162086,     3.1,     2.7,     3.5,     4.3,   107.7,   109.1,  681.3,  0.00071,      1,     103,     103,       0,    8115
116287550 ,    178704,  178704,  178704,  178704,     2.8,     2.7,     3.7,     4.4,     7.5,     8.7,  682.3,  0.00071,      0,       0,       0,       0,       0
116472334 ,    180569,  180569,  180569,  180569,     2.8,     2.7,     3.6,     4.1,     8.3,    15.8,  683.3,  0.00071,      0,       0,       0,       0,       0
116656301 ,    178620,  160061,  160061,  160061,     3.1,     2.7,     3.6,     4.8,   122.2,   124.0,  684.5,  0.00071,      1,     117,     117,       0,    8115
116843409 ,    181274,  181274,  181274,  181274,     2.7,     2.7,     3.6,     4.1,     8.5,    12.3,  685.5,  0.00071,      0,       0,       0,       0,       0
117011251 ,    178578,  161233,  161233,  161233,     3.1,     2.7,     3.6,     4.5,   105.4,   107.4,  686.5,  0.00071,      1,     100,     100,       0,    8115
117195936 ,    179542,  179542,  179542,  179542,     2.8,     2.7,     3.6,     4.3,     8.4,    10.3,  687.6,  0.00070,      0,       0,       0,       0,       0
117360702 ,    176949,  159493,  159493,  159493,     3.1,     2.7,     3.6,    10.0,   105.2,   107.0,  688.6,  0.00070,      1,     100,     100,       0,    8122
117546996 ,    180967,  180967,  180967,  180967,     2.7,     2.6,     3.5,     4.1,    13.2,    14.3,  689.6,  0.00070,      0,       0,       0,       0,       0
117733978 ,    180313,  180313,  180313,  180313,     2.8,     2.7,     3.6,     4.2,     9.2,    10.2,  690.7,  0.00070,      0,       0,       0,       0,       0
117900887 ,    179327,  161779,  161779,  161779,     3.1,     2.7,     3.6,     4.3,   104.0,   106.1,  691.7,  0.00070,      1,     100,     100,       0,    8115
118083895 ,    177693,  177693,  177693,  177693,     2.8,     2.7,     3.6,     4.2,    20.3,    22.7,  692.7,  0.00070,      0,       0,       0,       0,       0
118248598 ,    178817,  159744,  159744,  159744,     3.1,     2.7,     3.7,     4.4,   113.5,   115.7,  693.8,  0.00070,      1,     108,     108,       0,    8112
118431682 ,    178005,  178005,  178005,  178005,     2.8,     2.7,     3.6,     4.3,    12.4,    13.9,  694.8,  0.00070,      0,       0,       0,       0,       0
118612964 ,    182540,  181762,  181762,  181762,     2.7,     2.7,     3.5,     4.0,     6.8,     8.6,  695.8,  0.00070,      0,       0,       0,       0,       0
118799351 ,    180883,  164291,  164291,  164291,     3.0,     2.7,     3.6,     4.2,   108.2,   109.6,  696.9,  0.00070,      1,     103,     103,       0,    8108
118986810 ,    181835,  181835,  181835,  181835,     2.7,     2.7,     3.5,     3.9,     6.7,    10.6,  697.9,  0.00070,      0,       0,       0,       0,       0
119152053 ,    178525,  160256,  160256,  160256,     3.1,     2.7,     3.7,     4.6,   109.3,   111.0,  699.0,  0.00069,      1,     104,     104,       0,    8125
119337168 ,    179877,  179877,  179877,  179877,     2.8,     2.7,     3.6,     4.0,    15.6,    28.2,  700.0,  0.00069,      0,       0,       0,       0,       0
119503422 ,    179078,  161188,  161188,  161188,     3.1,     2.7,     3.6,     4.5,   106.4,   108.1,  701.0,  0.00069,      1,     102,     102,       0,    8115
119687136 ,    178663,  178663,  178663,  178663,     2.8,     2.7,     3.6,     4.2,     8.5,    13.3,  702.1,  0.00069,      0,       0,       0,       0,       0
119871614 ,    178889,  178889,  178889,  178889,     2.8,     2.7,     3.7,     4.2,     8.4,    16.1,  703.1,  0.00069,      0,       0,       0,       0,       0
120040935 ,    179913,  163470,  163470,  163470,     3.0,     2.7,     3.6,     4.4,    97.9,   100.0,  704.1,  0.00069,      1,      93,      93,       0,    8105
120227011 ,    180883,  180883,  180883,  180883,     2.8,     2.7,     3.6,     4.2,     8.0,     9.4,  705.2,  0.00069,      0,       0,       0,       0,       0
120392580 ,    178547,  160614,  160614,  160614,     3.1,     2.7,     3.6,     4.8,   107.2,   108.8,  706.2,  0.00069,      1,     102,     102,       0,    8118
120576086 ,    178421,  178421,  178421,  178421,     2.8,     2.7,     3.7,     4.2,     8.6,    28.9,  707.2,  0.00069,      0,       0,       0,       0,       0
120754008 ,    178386,  178386,  178386,  178386,     2.8,     2.7,     3.7,     4.4,     9.1,    15.8,  708.2,  0.00069,      0,       0,       0,       0,       0
120938196 ,    178226,  162432,  162432,  162432,     3.1,     2.7,     3.7,     4.8,   103.8,   105.2,  709.4,  0.00068,      1,      99,      99,       0,    8115
121122309 ,    177690,  177690,  177690,  177690,     2.8,     2.7,     3.7,     4.8,     8.9,    10.2,  710.4,  0.00068,      0,       0,       0,       0,       0
121289795 ,    179654,  162570,  162570,  162570,     3.1,     2.7,     3.6,     6.2,   101.2,   103.1,  711.4,  0.00068,      1,      96,      96,       0,    8115
121468272 ,    173581,  173581,  173581,  173581,     2.9,     2.7,     3.6,     4.2,    40.3,    42.9,  712.4,  0.00068,      0,       0,       0,       0,       0
121633055 ,    178583,  159959,  159959,  159959,     3.1,     2.7,     3.6,     5.0,   111.7,   113.1,  713.5,  0.00068,      1,     105,     105,       0,    8115
121817499 ,    179318,  179318,  179318,  179318,     2.8,     2.7,     3.6,     4.4,     8.9,    11.1,  714.5,  0.00068,      0,       0,       0,       0,       0
122001293 ,    177944,  177944,  177944,  177944,     2.8,     2.7,     3.7,     4.2,     9.9,    15.2,  715.5,  0.00068,      0,       0,       0,       0,       0
122167446 ,    179837,  160808,  160808,  160808,     3.1,     2.7,     3.7,     5.0,   112.6,   115.0,  716.6,  0.00068,      1,     108,     108,       0,    8115
122351792 ,    178920,  178920,  178920,  178920,     2.8,     2.7,     3.6,     4.5,     7.9,     9.2,  717.6,  0.00068,      0,       0,       0,       0,       0
122517046 ,    178965,  160055,  160055,  160055,     3.1,     2.7,     3.7,     4.5,   112.2,   114.6,  718.6,  0.00068,      1,     107,     107,       0,    8115
122701699 ,    179399,  179399,  179399,  179399,     2.8,     2.7,     3.6,     4.2,     7.1,    10.8,  719.7,  0.00068,      0,       0,       0,       0,       0
122887360 ,    179119,  179119,  179119,  179119,     2.8,     2.7,     3.6,     4.3,     7.5,     9.5,  720.7,  0.00068,      0,       0,       0,       0,       0
123051255 ,    177593,  158846,  158846,  158846,     3.1,     2.7,     3.7,     6.3,   112.4,   114.7,  721.7,  0.00068,      1,     105,     105,       0,    8115
123235920 ,    179583,  179583,  179583,  179583,     2.8,     2.7,     3.6,     4.4,     7.2,    10.3,  722.8,  0.00067,      0,       0,       0,       0,       0
123398026 ,    178302,  157201,  157201,  157201,     3.2,     2.7,     3.7,     6.1,   125.9,   127.9,  723.8,  0.00067,      1,     121,     121,       0,    8115
123580594 ,    177492,  177492,  177492,  177492,     2.8,     2.7,     3.7,     4.9,    12.2,    14.6,  724.8,  0.00067,      0,       0,       0,       0,       0
123750898 ,    177970,  177970,  177970,  177970,     2.8,     2.7,     3.6,     4.3,    10.7,    11.4,  725.8,  0.00067,      0,       0,       0,       0,       0
123935653 ,    179427,  162721,  162721,  162721,     3.1,     2.7,     3.6,     4.4,   110.0,   112.3,  726.9,  0.00067,      1,     104,     104,       0,    8115
124122706 ,    181424,  181424,  181424,  181424,     2.7,     2.7,     3.5,     4.1,     6.8,     9.4,  727.9,  0.00067,      0,       0,       0,       0,       0
124289278 ,    178924,  161516,  161516,  161516,     3.1,     2.7,     3.7,     4.6,   103.6,   105.3,  729.0,  0.00067,      1,      99,      99,       0,    8115
124474461 ,    179945,  179945,  179945,  179945,     2.8,     2.7,     3.6,     4.2,     7.1,     9.9,  730.0,  0.00067,      0,       0,       0,       0,       0
124642328 ,    180833,  162882,  162882,  162882,     3.1,     2.7,     3.6,     4.2,   105.0,   107.1,  731.0,  0.00067,      1,     100,     100,       0,    8115
124827751 ,    180018,  180018,  180018,  180018,     2.8,     2.7,     3.6,     4.3,     7.2,    14.9,  732.1,  0.00067,      0,       0,       0,       0,       0
125012760 ,    178514,  178514,  178514,  178514,     2.8,     2.7,     3.6,     4.4,     8.0,    13.9,  733.1,  0.00067,      0,       0,       0,       0,       0
125174418 ,    179442,  156917,  156917,  156917,     3.2,     2.7,     3.6,     5.4,   132.9,   136.3,  734.1,  0.00066,      1,     128,     128,       0,    8122
125358571 ,    179226,  179226,  179226,  179226,     2.8,     2.7,     3.6,     4.2,     7.0,    17.1,  735.2,  0.00066,      0,       0,       0,       0,       0
125521960 ,    177184,  157722,  157722,  157722,     3.1,     2.7,     3.6,     6.3,   117.3,   119.3,  736.2,  0.00066,      1,     112,     112,       0,    8108
125705718 ,    178415,  178415,  178415,  178415,     2.8,     2.7,     3.7,     4.4,    10.1,    11.5,  737.2,  0.00066,      0,       0,       0,       0,       0
125891232 ,    180031,  180031,  180031,  180031,     2.8,     2.7,     3.6,     4.1,     8.6,    13.6,  738.3,  0.00066,      0,       0,       0,       0,       0
126069799 ,    173132,  147739,  147739,  147739,     3.4,     2.7,     3.7,     4.7,   180.5,   182.1,  739.5,  0.00066,      1,     106,     106,       0,    8115
126135271 ,    177873,  177873,  177873,  177873,     2.8,     2.7,     3.7,     4.2,     4.6,     5.5,  739.8,  0.00066,      0,       0,       0,       0,       0
126314261 ,    175471,   47068,   47068,   47068,    10.6,     2.7,     3.7,     4.5,  2786.5,  2788.9,  743.6,  0.00066,      0,       0,       0,       0,       0
126479955 ,    177907,  160841,  160841,  160841,     3.1,     2.7,     3.7,     4.6,   102.1,   103.7,  744.7,  0.00066,      1,      97,      97,       0,    8125
126663463 ,    178355,  178355,  178355,  178355,     2.8,     2.7,     3.7,     4.2,    11.7,    14.5,  745.7,  0.00066,      0,       0,       0,       0,       0
126827898 ,    178658,  159497,  159497,  159497,     3.1,     2.7,     3.6,     4.3,   114.8,   116.6,  746.7,  0.00066,      1,     109,     109,       0,    8115
127012289 ,    179372,  179372,  179372,  179372,     2.8,     2.7,     3.7,     4.2,     6.8,     8.2,  747.8,  0.00066,      0,       0,       0,       0,       0
127179097 ,    178850,  161009,  161009,  161009,     3.1,     2.7,     3.6,     4.2,   106.8,   109.0,  748.8,  0.00066,      1,     102,     102,       0,    8115
127363015 ,    178781,  178781,  178781,  178781,     2.8,     2.7,     3.7,     4.2,     7.8,    11.8,  749.8,  0.00066,      0,       0,       0,       0,       0
127546640 ,    178212,  178212,  178212,  178212,     2.8,     2.7,     3.7,     4.2,     7.9,     9.4,  750.8,  0.00065,      0,       0,       0,       0,       0
127713380 ,    178757,  161808,  161808,  161808,     3.1,     2.7,     3.7,     4.3,   101.1,   103.6,  751.9,  0.00065,      1,      96,      96,       0,    8121
127897411 ,    178895,  178895,  178895,  178895,     2.8,     2.7,     3.7,     4.2,     6.9,    25.8,  752.9,  0.00065,      0,       0,       0,       0,       0
128063376 ,    178964,  161000,  161000,  161000,     3.1,     2.7,     3.7,     4.6,   108.9,   112.6,  753.9,  0.00065,      2,   14778,   14880,    7338,    8836
128249757 ,    181043,  181043,  181043,  181043,     2.7,     2.7,     3.5,     4.1,     7.8,    11.8,  755.0,  0.00065,      0,       0,       0,       0,       0
128432989 ,    176557,  176557,  176557,  176557,     2.8,     2.7,     3.6,     4.3,    20.2,    21.9,  756.0,  0.00065,      0,       0,       0,       0,       0
128600678 ,    180104,  162737,  162737,  162737,     3.1,     2.7,     3.6,     4.2,   102.3,   104.0,  757.0,  0.00065,      1,      95,      95,       0,    8115
128785721 ,    179863,  179863,  179863,  179863,     2.8,     2.7,     3.5,     4.0,    10.9,    14.3,  758.1,  0.00065,      0,       0,       0,       0,       0
128951035 ,    179303,  160223,  160223,  160223,     3.1,     2.7,     3.6,     4.3,   112.9,   115.1,  759.1,  0.00065,      1,     108,     108,       0,    8111
129137082 ,    180889,  180889,  180889,  180889,     2.8,     2.7,     3.5,     4.2,     7.2,     8.8,  760.1,  0.00065,      0,       0,       0,       0,       0
129315564 ,    180941,  180941,  180941,  180941,     2.8,     2.7,     3.5,     4.0,    11.1,    14.1,  761.1,  0.00065,      0,       0,       0,       0,       0
129500289 ,    179441,  163685,  163685,  163685,     3.0,     2.7,     3.6,     4.2,   102.3,   104.8,  762.2,  0.00065,      1,      97,      97,       0,    8112
129684265 ,    178255,  178255,  178255,  178255,     2.8,     2.7,     3.6,     4.1,    15.5,    17.3,  763.3,  0.00064,      0,       0,       0,       0,       0
129852942 ,    180571,  163437,  163437,  163437,     3.0,     2.7,     3.6,     4.2,   100.5,   103.1,  764.3,  0.00064,      1,      96,      96,       0,    8118
130040045 ,    182627,  181843,  181843,  181843,     2.7,     2.7,     3.5,     4.0,     6.6,     8.5,  765.3,  0.00064,      0,       0,       0,       0,       0
130204813 ,    177281,  159781,  159781,  159781,     3.1,     2.7,     3.6,     4.4,   104.9,   106.3,  766.4,  0.00064,      1,     100,     100,       0,    8118
130388972 ,    179009,  179009,  179009,  179009,     2.8,     2.7,     3.5,     4.3,    13.1,    14.3,  767.4,  0.00064,      0,       0,       0,       0,       0
130573585 ,    179103,  179103,  179103,  179103,     2.8,     2.7,     3.6,     4.1,    12.4,    15.6,  768.4,  0.00064,      0,       0,       0,       0,       0
130738993 ,    179965,  160466,  160466,  160466,     3.1,     2.7,     3.6,     4.3,   115.2,   117.0,  769.5,  0.00064,      1,     110,     110,       0,    8112
130921858 ,    177713,  177713,  177713,  177713,     2.8,     2.7,     3.7,     4.5,     7.8,    34.4,  770.5,  0.00064,      0,       0,       0,       0,       0
131089943 ,    180114,  162870,  162870,  162870,     3.1,     2.7,     3.6,     4.7,   101.7,   103.7,  771.5,  0.00064,      1,      97,      97,       0,    8115
131274292 ,    178877,  178877,  178877,  178877,     2.8,     2.7,     3.6,     4.3,     8.6,    11.1,  772.5,  0.00064,      0,       0,       0,       0,       0
131457648 ,    181360,  181360,  181360,  181360,     2.7,     2.7,     3.6,     4.1,     7.0,     8.2,  773.6,  0.00064,      0,       0,       0,       0,       0
131643852 ,    180780,  164073,  164073,  164073,     3.0,     2.7,     3.6,     4.3,   107.6,   109.5,  774.7,  0.00064,      1,     103,     103,       0,    8118
131828871 ,    179410,  179410,  179410,  179410,     2.8,     2.7,     3.6,     4.3,     7.4,    11.0,  775.7,  0.00064,      0,       0,       0,       0,       0
131995516 ,    179642,  161721,  161721,  161721,     3.1,     2.7,     3.6,     4.5,   106.9,   109.1,  776.8,  0.00063,      1,     101,     101,       0,    8112
132180109 ,    179487,  179487,  179487,  179487,     2.8,     2.7,     3.6,     4.2,     7.7,     9.5,  777.8,  0.00063,      0,       0,       0,       0,       0
132345922 ,    178616,  160913,  160913,  160913,     3.1,     2.7,     3.6,     4.8,   106.3,   108.1,  778.8,  0.00063,      1,     101,     101,       0,    8118
132531377 ,    180341,  180341,  180341,  180341,     2.8,     2.7,     3.6,     4.3,     7.4,     8.7,  779.8,  0.00063,      0,       0,       0,       0,       0
132715604 ,    178702,  178702,  178702,  178702,     2.8,     2.7,     3.6,     4.4,     7.5,     9.6,  780.9,  0.00063,      0,       0,       0,       0,       0
132882208 ,    179876,  161650,  161650,  161650,     3.1,     2.7,     3.6,     4.5,   108.6,   110.5,  781.9,  0.00063,      1,     103,     103,       0,    8115
133066677 ,    179288,  179288,  179288,  179288,     2.8,     2.7,     3.6,     4.4,     7.1,     8.1,  782.9,  0.00063,      0,       0,       0,       0,       0
133236122 ,    178968,  161266,  161266,  161266,     3.1,     2.7,     3.7,     6.2,   107.0,   109.1,  784.0,  0.00063,      1,     102,     102,       0,    8115
133419090 ,    177863,  177863,  177863,  177863,     2.8,     2.7,     3.6,     4.5,     8.4,    26.1,  785.0,  0.00063,      0,       0,       0,       0,       0
133598861 ,    179530,  179530,  179530,  179530,     2.8,     2.7,     3.6,     5.4,     8.9,    18.6,  786.0,  0.00063,      0,       0,       0,       0,       0
133783583 ,    179183,  162880,  162880,  162880,     3.1,     2.7,     3.6,     4.3,   107.1,   109.1,  787.1,  0.00063,      1,     103,     103,       0,    8115
133967710 ,    177774,  177774,  177774,  177774,     2.8,     2.7,     3.6,     4.6,    17.8,    25.4,  788.2,  0.00063,      0,       0,       0,       0,       0
134132177 ,    176868,  158856,  158856,  158856,     3.1,     2.7,     3.7,     7.2,   109.1,   110.9,  789.2,  0.00063,      1,     104,     104,       0,    8112
134315644 ,    178382,  178382,  178382,  178382,     2.8,     2.7,     3.6,     4.6,     8.1,     9.6,  790.2,  0.00062,      0,       0,       0,       0,       0
134479585 ,    177683,  159120,  159120,  159120,     3.1,     2.7,     3.7,     6.1,   111.1,   113.2,  791.3,  0.00062,      1,     106,     106,       0,    8118
134662149 ,    177421,  177421,  177421,  177421,     2.8,     2.7,     3.7,     4.3,     9.3,    26.9,  792.3,  0.00062,      0,       0,       0,       0,       0
134845938 ,    178144,  178144,  178144,  178144,     2.8,     2.7,     3.6,     4.7,     8.2,    26.1,  793.3,  0.00062,      0,       0,       0,       0,       0
135012749 ,    179418,  161687,  161687,  161687,     3.1,     2.7,     3.7,     5.1,   106.0,   107.6,  794.4,  0.00062,      1,     101,     101,       0,    8115
135196735 ,    178755,  178755,  178755,  178755,     2.8,     2.7,     3.7,     4.2,     7.0,    10.3,  795.4,  0.00062,      0,       0,       0,       0,       0
135363354 ,    177763,  160893,  160893,  160893,     3.1,     2.7,     3.7,     6.3,   101.8,   103.0,  796.4,  0.00062,      1,      96,      96,       0,    8115
135547351 ,    178809,  178809,  178809,  178809,     2.8,     2.7,     3.6,     4.5,     7.5,     8.5,  797.5,  0.00062,      0,       0,       0,       0,       0
135731005 ,    177822,  177822,  177822,  177822,     2.8,     2.7,     3.6,     4.5,     7.5,    34.5,  798.5,  0.00062,      0,       0,       0,       0,       0
135894895 ,    176094,  158772,  158772,  158772,     3.1,     2.7,     3.8,     6.4,   105.0,   107.5,  799.5,  0.00062,      1,     101,     101,       0,    8115
136079554 ,    179446,  179446,  179446,  179446,     2.8,     2.7,     3.6,     4.7,     7.4,    15.7,  800.6,  0.00062,      0,       0,       0,       0,       0
136246692 ,    179239,  161174,  161174,  161174,     3.1,     2.7,     3.6,     4.5,   108.3,   110.3,  801.6,  0.00062,      1,     103,     103,       0,    8122
