Warming up READ with 50000 iterations...
INFO  22:18:38 Using data-center name 'datacenter1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
Connected to cluster: cstar_perf TOWHRLAN5U
Datatacenter: datacenter1; Host: cassandra/172.31.3.64; Rack: rack1
INFO  22:18:38 New Cassandra host cassandra/172.31.3.64:9042 added
Sleeping 2s...
Running READ with 500 threads for 150000000 iteration
total ops , adj row/s,    op/s,    pk/s,   row/s,    mean,     med,     .95,     .99,    .999,     max,   time,   stderr,  gc: #,  max ms,  sum ms,  sdv ms,      mb
84337316  ,    174591,  174591,  174591,  174591,     2.9,     2.8,     3.7,     4.7,     7.2,     8.3,  511.6,  0.00068,      0,       0,       0,       0,       0
84516899  ,    174309,  157594,  157594,  157594,     3.2,     2.7,     3.8,     6.3,   113.2,   114.8,  512.8,  0.00067,      1,     108,     108,       0,    8109
84694520  ,    172406,  172406,  172406,  172406,     2.9,     2.8,     3.8,     5.2,     7.8,    29.0,  513.8,  0.00067,      0,       0,       0,       0,       0
84855379  ,    172945,  155126,  155126,  155126,     3.2,     2.8,     3.8,     6.6,   110.9,   112.9,  514.8,  0.00067,      1,     106,     106,       0,    8115
85034947  ,    174298,  174298,  174298,  174298,     2.9,     2.8,     3.7,     4.6,     7.7,     9.6,  515.8,  0.00067,      0,       0,       0,       0,       0
85197398  ,    174078,  156664,  156664,  156664,     3.2,     2.7,     3.8,     6.3,   108.1,   109.8,  516.9,  0.00067,      1,     102,     102,       0,    8115
85376563  ,    174153,  174153,  174153,  174153,     2.9,     2.7,     3.8,     4.7,     7.7,     9.2,  517.9,  0.00067,      0,       0,       0,       0,       0
85556056  ,    174248,  174248,  174248,  174248,     2.9,     2.7,     3.8,     4.7,     7.5,     8.3,  518.9,  0.00067,      0,       0,       0,       0,       0
85715460  ,    173617,  154618,  154618,  154618,     3.2,     2.8,     3.8,     5.9,   116.4,   118.2,  520.0,  0.00066,      1,     112,     112,       0,    8116
85894842  ,    174494,  174494,  174494,  174494,     2.9,     2.7,     3.8,     5.6,     7.1,     8.7,  521.0,  0.00066,      0,       0,       0,       0,       0
86055041  ,    173913,  155413,  155413,  155413,     3.2,     2.7,     3.8,     6.4,   113.6,   115.3,  522.0,  0.00066,      1,     107,     107,       0,    8116
86232799  ,    172884,  172884,  172884,  172884,     2.9,     2.8,     3.8,     5.0,    10.3,    18.9,  523.1,  0.00066,      0,       0,       0,       0,       0
86412456  ,    174359,  174359,  174359,  174359,     2.9,     2.8,     3.7,     4.6,     7.4,    10.1,  524.1,  0.00066,      0,       0,       0,       0,       0
86570925  ,    172524,  153694,  153694,  153694,     3.2,     2.8,     3.9,     6.6,   116.5,   118.0,  525.1,  0.00066,      1,     112,     112,       0,    8115
86749338  ,    173579,  173579,  173579,  173579,     2.9,     2.8,     3.8,     4.8,     7.8,     9.2,  526.2,  0.00066,      0,       0,       0,       0,       0
86907853  ,    173928,  153803,  153803,  153803,     3.2,     2.8,     3.8,     6.7,   123.2,   124.6,  527.2,  0.00066,      1,     118,     118,       0,    8116
87085136  ,    172494,  172494,  172494,  172494,     2.9,     2.8,     3.8,     4.4,    12.0,    13.0,  528.2,  0.00065,      0,       0,       0,       0,       0
87263209  ,    172928,  172928,  172928,  172928,     2.9,     2.8,     3.7,     4.3,    14.3,    16.5,  529.2,  0.00065,      0,       0,       0,       0,       0
87424103  ,    172326,  154566,  154566,  154566,     3.2,     2.8,     3.8,     5.3,   110.5,   112.3,  530.3,  0.00065,      1,     105,     105,       0,    8116
87603033  ,    174063,  174063,  174063,  174063,     2.9,     2.7,     3.7,     4.6,    11.0,    14.7,  531.3,  0.00065,      0,       0,       0,       0,       0
87764137  ,    173925,  155790,  155790,  155790,     3.2,     2.8,     3.8,     4.6,   112.0,   113.8,  532.3,  0.00065,      1,     106,     106,       0,    8115
87942672  ,    173662,  173662,  173662,  173662,     2.9,     2.8,     3.7,     4.4,    10.3,    21.8,  533.4,  0.00065,      0,       0,       0,       0,       0
88122505  ,    174424,  174424,  174424,  174424,     2.9,     2.7,     3.8,     4.4,    10.9,    21.5,  534.4,  0.00065,      0,       0,       0,       0,       0
88282106  ,    174262,  154859,  154859,  154859,     3.2,     2.8,     3.8,     4.5,   118.0,   121.0,  535.4,  0.00065,      1,     112,     112,       0,    8122
88461439  ,    174395,  174395,  174395,  174395,     2.9,     2.8,     3.8,     4.5,     8.4,     9.8,  536.5,  0.00065,      0,       0,       0,       0,       0
88622877  ,    175180,  156685,  156685,  156685,     3.2,     2.8,     3.8,     4.5,   112.9,   113.8,  537.5,  0.00064,      1,     107,     107,       0,    8119
88802586  ,    174753,  174753,  174753,  174753,     2.8,     2.7,     3.7,     4.5,     8.3,    11.2,  538.5,  0.00064,      0,       0,       0,       0,       0
88983972  ,    176044,  176044,  176044,  176044,     2.8,     2.7,     3.7,     4.3,     8.3,    10.6,  539.5,  0.00064,      0,       0,       0,       0,       0
89144909  ,    175299,  156151,  156151,  156151,     3.2,     2.7,     3.7,     4.9,   116.0,   117.8,  540.6,  0.00064,      1,     110,     110,       0,    8119
89324169  ,    174422,  174422,  174422,  174422,     2.9,     2.8,     3.7,     4.5,     8.5,    11.3,  541.6,  0.00064,      0,       0,       0,       0,       0
89486397  ,    175686,  157479,  157479,  157479,     3.2,     2.7,     3.7,     4.3,   109.8,   111.4,  542.6,  0.00064,      1,     105,     105,       0,    8102
89666763  ,    175128,  175128,  175128,  175128,     2.8,     2.7,     3.7,     4.4,     8.3,    11.1,  543.7,  0.00064,      0,       0,       0,       0,       0
89846528  ,    174314,  174314,  174314,  174314,     2.9,     2.8,     3.8,     4.4,     8.4,     9.9,  544.7,  0.00064,      0,       0,       0,       0,       0
90006689  ,    173868,  154549,  154549,  154549,     3.2,     2.8,     3.7,     6.1,   118.7,   120.3,  545.7,  0.00064,      1,     113,     113,       0,    8112
90183735  ,    171892,  171892,  171892,  171892,     2.9,     2.8,     3.8,     4.7,    10.5,    16.1,  546.8,  0.00063,      0,       0,       0,       0,       0
90342389  ,    172967,  154028,  154028,  154028,     3.2,     2.8,     3.8,     6.7,   116.1,   117.9,  547.8,  0.00063,      1,     110,     110,       0,    8125
90522373  ,    174937,  174937,  174937,  174937,     2.8,     2.7,     3.7,     4.2,    11.3,    14.2,  548.8,  0.00063,      0,       0,       0,       0,       0
90703245  ,    173118,  173118,  173118,  173118,     2.9,     2.7,     3.8,     4.5,    16.4,    17.9,  549.9,  0.00063,      0,       0,       0,       0,       0
90865593  ,    175774,  157566,  157566,  157566,     3.2,     2.7,     3.8,     4.5,   110.2,   112.0,  550.9,  0.00063,      1,     106,     106,       0,    8102
91046198  ,    175345,  175345,  175345,  175345,     2.8,     2.8,     3.7,     4.4,     7.3,    11.8,  551.9,  0.00063,      0,       0,       0,       0,       0
91208960  ,    175760,  157972,  157972,  157972,     3.2,     2.7,     3.7,     4.5,   107.3,   109.4,  553.0,  0.00063,      1,     103,     103,       0,    8119
91387954  ,    174109,  174109,  174109,  174109,     2.9,     2.8,     3.8,     4.6,     7.9,     9.8,  554.0,  0.00063,      0,       0,       0,       0,       0
91556004  ,    175276,  175276,  175276,  175276,     2.8,     2.7,     3.7,     4.3,    10.6,    13.9,  554.9,  0.00063,      0,       0,       0,       0,       0
91737367  ,    176150,  159674,  159674,  159674,     3.1,     2.7,     3.7,     4.3,   110.1,   112.4,  556.1,  0.00062,      1,     104,     104,       0,    8119
91919742  ,    177011,  177011,  177011,  177011,     2.8,     2.7,     3.6,     4.3,     7.1,     8.4,  557.1,  0.00062,      0,       0,       0,       0,       0
92079533  ,    174801,  155087,  155087,  155087,     3.2,     2.8,     3.8,     4.4,   120.7,   122.5,  558.1,  0.00062,      1,     116,     116,       0,    8112
92258052  ,    173691,  173691,  173691,  173691,     2.9,     2.7,     3.7,     4.3,    13.0,    14.0,  559.2,  0.00062,      0,       0,       0,       0,       0
92416637  ,    172922,  153968,  153968,  153968,     3.2,     2.8,     3.8,     4.6,   115.4,   117.2,  560.2,  0.00062,      1,     110,     110,       0,    8115
92595163  ,    173667,  173667,  173667,  173667,     2.9,     2.7,     3.7,     4.6,    13.7,    15.3,  561.2,  0.00062,      0,       0,       0,       0,       0
92775555  ,    175053,  175053,  175053,  175053,     2.8,     2.8,     3.7,     4.3,     7.7,     9.9,  562.3,  0.00062,      0,       0,       0,       0,       0
92938577  ,    175476,  158228,  158228,  158228,     3.1,     2.7,     3.8,     4.4,   104.9,   107.3,  563.3,  0.00062,      1,     100,     100,       0,    8122
93119250  ,    175656,  175656,  175656,  175656,     2.8,     2.7,     3.7,     4.2,     8.9,    11.2,  564.3,  0.00062,      0,       0,       0,       0,       0
93281489  ,    175636,  157430,  157430,  157430,     3.2,     2.7,     3.8,     4.4,   110.3,   112.8,  565.3,  0.00062,      1,     105,     105,       0,    8116
93461762  ,    173898,  173898,  173898,  173898,     2.9,     2.8,     3.7,     4.4,    12.1,    13.7,  566.4,  0.00062,      0,       0,       0,       0,       0
93640888  ,    173850,  173850,  173850,  173850,     2.9,     2.8,     3.7,     4.4,     8.2,     9.8,  567.4,  0.00061,      0,       0,       0,       0,       0
93803565  ,    174736,  157866,  157866,  157866,     3.2,     2.7,     3.8,     4.5,   102.9,   104.0,  568.4,  0.00061,      1,      97,      97,       0,    8119
93985082  ,    176526,  176526,  176526,  176526,     2.8,     2.7,     3.6,     4.1,    16.3,    18.3,  569.5,  0.00061,      0,       0,       0,       0,       0
94145699  ,    172675,  154776,  154776,  154776,     3.2,     2.8,     3.8,     6.0,   111.0,   112.4,  570.5,  0.00061,      1,     105,     105,       0,    8112
94324214  ,    173669,  173669,  173669,  173669,     2.9,     2.8,     3.7,     4.3,    10.3,    19.7,  571.5,  0.00061,      0,       0,       0,       0,       0
94504541  ,    175049,  175049,  175049,  175049,     2.8,     2.8,     3.8,     4.3,     7.0,     9.2,  572.6,  0.00061,      0,       0,       0,       0,       0
94664315  ,    174757,  155141,  155141,  155141,     3.2,     2.8,     3.8,     4.7,   118.4,   120.2,  573.6,  0.00061,      1,     114,     114,       0,    8112
94838611  ,    169526,  169526,  169526,  169526,     2.9,     2.7,     3.7,     4.3,    39.9,    41.8,  574.6,  0.00061,      0,       0,       0,       0,       0
95001809  ,    174919,  158282,  158282,  158282,     3.2,     2.7,     3.7,     4.6,   101.1,   103.3,  575.7,  0.00061,      1,      96,      96,       0,    8116
95181125  ,    174247,  174247,  174247,  174247,     2.9,     2.7,     3.6,     4.2,    20.2,    21.6,  576.7,  0.00061,      0,       0,       0,       0,       0
95360618  ,    174220,  174220,  174220,  174220,     2.9,     2.7,     3.7,     4.4,    14.1,    25.6,  577.7,  0.00061,      0,       0,       0,       0,       0
95523621  ,    176241,  158117,  158117,  158117,     3.1,     2.7,     3.7,     4.3,   110.3,   112.8,  578.7,  0.00060,      1,     105,     105,       0,    8116
95704857  ,    175352,  175352,  175352,  175352,     2.8,     2.8,     3.7,     4.4,     7.3,     9.8,  579.8,  0.00060,      0,       0,       0,       0,       0
95869936  ,    175926,  159667,  159667,  159667,     3.1,     2.7,     3.7,     4.4,    99.2,   100.9,  580.8,  0.00060,      1,      95,      95,       0,    8116
96048661  ,    173770,  173770,  173770,  173770,     2.9,     2.7,     3.7,     4.6,    17.9,    23.2,  581.8,  0.00060,      0,       0,       0,       0,       0
96229879  ,    176237,  176237,  176237,  176237,     2.8,     2.7,     3.7,     4.3,     8.2,    10.2,  582.9,  0.00060,      0,       0,       0,       0,       0
96411681  ,    176448,  159693,  159693,  159693,     3.1,     2.7,     3.7,     4.6,   111.9,   114.1,  584.0,  0.00060,      1,     106,     106,       0,    8115
96593349  ,    176172,  176172,  176172,  176172,     2.8,     2.7,     3.7,     4.2,     7.2,    10.1,  585.0,  0.00060,      0,       0,       0,       0,       0
96756609  ,    176532,  158587,  158587,  158587,     3.1,     2.7,     3.7,     5.0,   108.3,   110.5,  586.1,  0.00060,      1,     103,     103,       0,    8122
96934361  ,    172891,  172891,  172891,  172891,     2.9,     2.8,     3.8,     4.5,    18.4,    21.4,  587.1,  0.00060,      0,       0,       0,       0,       0
97095109  ,    174331,  156025,  156025,  156025,     3.2,     2.8,     3.8,     6.5,   112.1,   113.6,  588.1,  0.00060,      1,     107,     107,       0,    8109
97275805  ,    175676,  175676,  175676,  175676,     2.8,     2.7,     3.7,     4.4,     7.0,     7.8,  589.2,  0.00060,      0,       0,       0,       0,       0
97456908  ,    175654,  175654,  175654,  175654,     2.8,     2.8,     3.7,     4.3,     6.7,     9.0,  590.2,  0.00060,      0,       0,       0,       0,       0
97615836  ,    173235,  154100,  154100,  154100,     3.2,     2.7,     3.9,     6.3,   117.5,   126.1,  591.2,  0.00059,      1,     111,     111,       0,    8116
97795279  ,    174440,  174440,  174440,  174440,     2.9,     2.8,     3.7,     4.5,     8.1,     9.7,  592.3,  0.00059,      0,       0,       0,       0,       0
97956271  ,    173173,  156145,  156145,  156145,     3.2,     2.8,     3.8,     6.3,   104.7,   107.3,  593.3,  0.00059,      1,     100,     100,       0,    8116
98134965  ,    173750,  173750,  173750,  173750,     2.9,     2.8,     3.8,     4.6,     7.0,    11.3,  594.3,  0.00059,      0,       0,       0,       0,       0
98314923  ,    174721,  174721,  174721,  174721,     2.8,     2.8,     3.7,     4.7,     7.1,     8.3,  595.3,  0.00059,      0,       0,       0,       0,       0
98475643  ,    172916,  155021,  155021,  155021,     3.2,     2.8,     3.8,     6.8,   111.0,   113.2,  596.4,  0.00059,      1,     105,     105,       0,    8116
98656203  ,    175602,  175602,  175602,  175602,     2.8,     2.7,     3.7,     6.0,     7.7,    16.1,  597.4,  0.00059,      0,       0,       0,       0,       0
98819013  ,    174865,  157894,  157894,  157894,     3.2,     2.7,     3.8,     4.9,   103.0,   104.4,  598.4,  0.00059,      1,      98,      98,       0,    8122
98997630  ,    173669,  173669,  173669,  173669,     2.9,     2.8,     3.8,     4.6,     7.7,    10.2,  599.5,  0.00059,      0,       0,       0,       0,       0
99178078  ,    175215,  175215,  175215,  175215,     2.8,     2.7,     3.8,     4.4,     7.3,     8.6,  600.5,  0.00059,      0,       0,       0,       0,       0
99338616  ,    172929,  155348,  155348,  155348,     3.2,     2.8,     3.8,     6.4,   108.2,   110.1,  601.5,  0.00059,      1,     103,     103,       0,    8109
99515697  ,    172217,  172217,  172217,  172217,     2.9,     2.8,     3.9,     5.6,     8.1,     9.4,  602.6,  0.00058,      0,       0,       0,       0,       0
99677533  ,    174723,  156965,  156965,  156965,     3.2,     2.7,     3.8,     6.5,   107.9,   109.6,  603.6,  0.00058,      1,     103,     103,       0,    8116
99858066  ,    175347,  175347,  175347,  175347,     2.8,     2.7,     3.7,     4.5,     7.1,    10.4,  604.6,  0.00058,      0,       0,       0,       0,       0
100039806 ,    176345,  176345,  176345,  176345,     2.8,     2.7,     3.6,     4.5,     7.3,    23.2,  605.6,  0.00058,      0,       0,       0,       0,       0
100202542 ,    176119,  157942,  157942,  157942,     3.2,     2.7,     3.7,     4.6,   110.1,   111.6,  606.7,  0.00058,      1,     105,     105,       0,    8116
100381163 ,    172014,  172014,  172014,  172014,     2.9,     2.8,     3.9,     6.3,     8.4,    10.9,  607.7,  0.00058,      0,       0,       0,       0,       0
100544846 ,    175290,  158520,  158520,  158520,     3.1,     2.7,     3.7,     5.5,   102.1,   104.4,  608.7,  0.00058,      1,      97,      97,       0,    8115
100725225 ,    175446,  175446,  175446,  175446,     2.8,     2.7,     3.7,     5.1,     8.1,    11.8,  609.8,  0.00058,      0,       0,       0,       0,       0
100901509 ,    172362,  172362,  172362,  172362,     2.9,     2.8,     3.8,     4.6,    13.5,    14.8,  610.8,  0.00058,      0,       0,       0,       0,       0
101082776 ,    174332,  158289,  158289,  158289,     3.1,     2.7,     3.7,     4.8,   109.1,   110.5,  611.9,  0.00058,      1,     104,     104,       0,    8115
101262631 ,    174521,  174521,  174521,  174521,     2.9,     2.8,     3.7,     4.4,     8.2,     9.8,  613.0,  0.00058,      0,       0,       0,       0,       0
101425618 ,    176556,  158294,  158294,  158294,     3.1,     2.7,     3.7,     4.4,   110.4,   112.3,  614.0,  0.00058,      1,     105,     105,       0,    8112
101605503 ,    174933,  174933,  174933,  174933,     2.8,     2.8,     3.7,     4.4,     7.7,     9.1,  615.0,  0.00058,      0,       0,       0,       0,       0
101767806 ,    176416,  157054,  157054,  157054,     3.2,     2.7,     3.7,     5.1,   116.1,   117.7,  616.1,  0.00057,      1,     111,     111,       0,    8116
101947531 ,    174656,  174656,  174656,  174656,     2.8,     2.8,     3.7,     4.3,     7.0,    19.8,  617.1,  0.00057,      0,       0,       0,       0,       0
102126392 ,    172999,  172999,  172999,  172999,     2.9,     2.8,     3.8,     4.7,     7.2,    15.9,  618.1,  0.00057,      0,       0,       0,       0,       0
102286560 ,    173068,  154914,  154914,  154914,     3.2,     2.8,     3.8,     5.9,   111.9,   113.7,  619.2,  0.00057,      1,     106,     106,       0,    8115
102466986 ,    175465,  175465,  175465,  175465,     2.8,     2.7,     3.7,     4.7,     7.5,     8.5,  620.2,  0.00057,      0,       0,       0,       0,       0
102628311 ,    174800,  156493,  156493,  156493,     3.2,     2.8,     3.8,     4.9,   111.4,   113.2,  621.2,  0.00057,      1,     107,     107,       0,    8119
102809337 ,    176031,  176031,  176031,  176031,     2.8,     2.7,     3.7,     4.5,     7.4,     9.6,  622.3,  0.00057,      0,       0,       0,       0,       0
102990271 ,    175340,  175340,  175340,  175340,     2.8,     2.7,     3.7,     4.2,     7.3,    10.1,  623.3,  0.00057,      0,       0,       0,       0,       0
103152048 ,    174214,  156672,  156672,  156672,     3.2,     2.8,     3.8,     6.4,   107.5,   109.3,  624.3,  0.00057,      1,     102,     102,       0,    8115
103330290 ,    173279,  173279,  173279,  173279,     2.9,     2.8,     3.8,     6.0,     8.0,     9.6,  625.3,  0.00057,      0,       0,       0,       0,       0
103491299 ,    174432,  156270,  156270,  156270,     3.2,     2.8,     3.8,     4.8,   110.3,   111.8,  626.4,  0.00057,      1,     104,     104,       0,    8122
103670642 ,    174371,  174371,  174371,  174371,     2.9,     2.7,     3.7,     5.8,     7.5,     8.8,  627.4,  0.00056,      0,       0,       0,       0,       0
103849834 ,    173579,  173579,  173579,  173579,     2.9,     2.8,     3.8,     4.6,     8.0,     9.7,  628.4,  0.00056,      0,       0,       0,       0,       0
104012926 ,    174912,  158156,  158156,  158156,     3.1,     2.7,     3.8,     5.0,   102.6,   104.0,  629.5,  0.00056,      1,      97,      97,       0,    8109
104192501 ,    174671,  174671,  174671,  174671,     2.8,     2.7,     3.8,     4.8,     7.6,     9.2,  630.5,  0.00056,      0,       0,       0,       0,       0
104353278 ,    174167,  156065,  156065,  156065,     3.2,     2.7,     3.8,     6.7,   111.3,   112.9,  631.5,  0.00056,      1,     106,     106,       0,    8119
104532669 ,    174405,  174405,  174405,  174405,     2.9,     2.7,     3.8,     4.7,     7.4,     9.2,  632.6,  0.00056,      0,       0,       0,       0,       0
104711239 ,    173330,  173330,  173330,  173330,     2.9,     2.8,     3.8,     4.7,     7.6,     9.9,  633.6,  0.00056,      0,       0,       0,       0,       0
104872560 ,    173952,  156574,  156574,  156574,     3.2,     2.8,     3.8,     6.4,   106.6,   108.5,  634.6,  0.00056,      1,     102,     102,       0,    8119
105050699 ,    172899,  172899,  172899,  172899,     2.9,     2.8,     3.8,     4.7,    10.1,    24.4,  635.6,  0.00056,      0,       0,       0,       0,       0
105212916 ,    174343,  156646,  156646,  156646,     3.2,     2.7,     3.7,     6.4,   109.3,   110.8,  636.7,  0.00056,      1,     104,     104,       0,    8112
105392084 ,    173305,  173305,  173305,  173305,     2.9,     2.8,     3.8,     5.0,     7.1,     8.3,  637.7,  0.00056,      0,       0,       0,       0,       0
105571296 ,    173033,  173033,  173033,  173033,     2.9,     2.8,     3.8,     6.0,     9.3,    13.9,  638.7,  0.00056,      0,       0,       0,       0,       0
105731485 ,    171970,  155415,  155415,  155415,     3.2,     2.8,     3.8,     5.2,   102.8,   105.0,  639.8,  0.00055,      1,      97,      97,       0,    8119
105907152 ,    170818,  170818,  170818,  170818,     2.9,     2.8,     3.8,     4.5,    19.5,    21.7,  640.8,  0.00055,      0,       0,       0,       0,       0
106069371 ,    175520,  157562,  157562,  157562,     3.2,     2.7,     3.7,     4.3,   108.7,   109.8,  641.8,  0.00055,      1,     104,     104,       0,    8109
106248517 ,    173725,  173725,  173725,  173725,     2.9,     2.8,     3.7,     4.4,    10.4,    13.0,  642.9,  0.00055,      0,       0,       0,       0,       0
106422812 ,    175720,  175720,  175720,  175720,     2.8,     2.8,     3.7,     4.2,     7.2,     9.8,  643.9,  0.00055,      0,       0,       0,       0,       0
106601899 ,    173899,  158048,  158048,  158048,     3.2,     2.8,     3.8,     5.1,   106.8,   109.0,  645.0,  0.00055,      1,     101,     101,       0,    8116
106782804 ,    175362,  175362,  175362,  175362,     2.8,     2.8,     3.7,     4.3,     7.8,     9.4,  646.0,  0.00055,      0,       0,       0,       0,       0
106945068 ,    174792,  157145,  157145,  157145,     3.2,     2.7,     3.7,     4.9,   107.8,   109.4,  647.1,  0.00055,      1,     102,     102,       0,    8116
107127407 ,    177325,  177325,  177325,  177325,     2.8,     2.7,     3.6,     4.1,     7.7,    15.3,  648.1,  0.00055,      0,       0,       0,       0,       0
107287693 ,    173192,  155531,  155531,  155531,     3.2,     2.8,     3.8,     5.3,   108.3,   111.4,  649.1,  0.00055,      1,     103,     103,       0,    8119
107466564 ,    173792,  173792,  173792,  173792,     2.9,     2.8,     3.8,     4.5,     7.9,     9.4,  650.1,  0.00055,      0,       0,       0,       0,       0
107648470 ,    176352,  176352,  176352,  176352,     2.8,     2.7,     3.7,     4.3,     7.8,    10.7,  651.2,  0.00055,      0,       0,       0,       0,       0
107808035 ,    174380,  154859,  154859,  154859,     3.2,     2.7,     3.7,     7.0,   119.0,   121.4,  652.2,  0.00055,      1,     114,     114,       0,    8112
107987655 ,    174727,  174727,  174727,  174727,     2.8,     2.7,     3.7,     4.4,    10.8,    26.5,  653.2,  0.00055,      0,       0,       0,       0,       0
108150075 ,    175476,  157705,  157705,  157705,     3.2,     2.7,     3.7,     4.8,   107.3,   108.7,  654.3,  0.00054,      1,     102,     102,       0,    8116
108328471 ,    173332,  173332,  173332,  173332,     2.9,     2.8,     3.8,     4.7,     8.4,    10.0,  655.3,  0.00054,      0,       0,       0,       0,       0
108502367 ,    168125,  168125,  168125,  168125,     3.0,     2.7,     3.8,     4.4,    45.3,    47.2,  656.3,  0.00054,      0,       0,       0,       0,       0
108664161 ,    174067,  156426,  156426,  156426,     3.2,     2.7,     3.8,     6.7,   107.7,   109.2,  657.4,  0.00055,      1,     103,     103,       0,    8116
108844727 ,    175555,  175555,  175555,  175555,     2.8,     2.7,     3.6,     4.2,    14.7,    16.5,  658.4,  0.00054,      0,       0,       0,       0,       0
109007295 ,    174627,  157669,  157669,  157669,     3.2,     2.8,     3.7,     4.4,   108.9,   111.3,  659.4,  0.00054,      1,     104,     104,       0,    8122
109186813 ,    174494,  174494,  174494,  174494,     2.9,     2.8,     3.7,     4.4,     8.3,    11.1,  660.5,  0.00054,      0,       0,       0,       0,       0
109367171 ,    175062,  175062,  175062,  175062,     2.8,     2.7,     3.7,     4.4,     8.5,     9.8,  661.5,  0.00054,      0,       0,       0,       0,       0
109528703 ,    175267,  156700,  156700,  156700,     3.2,     2.7,     3.7,     4.7,   112.1,   113.8,  662.5,  0.00054,      1,     107,     107,       0,    8109
109707889 ,    174312,  174312,  174312,  174312,     2.9,     2.7,     3.7,     4.5,    12.8,    20.0,  663.5,  0.00054,      0,       0,       0,       0,       0
109869702 ,    176219,  157018,  157018,  157018,     3.2,     2.7,     3.7,     4.5,   115.8,   117.3,  664.6,  0.00054,      1,     111,     111,       0,    8115
110049569 ,    174839,  174839,  174839,  174839,     2.8,     2.7,     3.7,     4.5,     7.6,     9.3,  665.6,  0.00054,      0,       0,       0,       0,       0
110229577 ,    174735,  174735,  174735,  174735,     2.8,     2.8,     3.8,     4.4,     7.3,     9.4,  666.6,  0.00054,      0,       0,       0,       0,       0
110392353 ,    175623,  157990,  157990,  157990,     3.2,     2.7,     3.7,     4.8,   106.7,   107.8,  667.7,  0.00054,      1,     101,     101,       0,    8116
110571938 ,    174734,  174734,  174734,  174734,     2.8,     2.8,     3.7,     4.8,     7.4,     9.4,  668.7,  0.00054,      0,       0,       0,       0,       0
110733908 ,    175313,  157241,  157241,  157241,     3.2,     2.7,     3.7,     4.7,   109.7,   111.5,  669.7,  0.00054,      1,     104,     104,       0,    8115
110912787 ,    173983,  173983,  173983,  173983,     2.9,     2.8,     3.7,     4.6,     7.2,     9.7,  670.7,  0.00054,      0,       0,       0,       0,       0
111092871 ,    173833,  173833,  173833,  173833,     2.9,     2.7,     3.8,     5.8,     7.4,     9.8,  671.8,  0.00053,      0,       0,       0,       0,       0
111248902 ,    173436,  151591,  151591,  151591,     3.3,     2.8,     3.8,     6.2,   133.5,   135.0,  672.8,  0.00053,      1,     129,     129,       0,    8122
111426752 ,    173113,  173113,  173113,  173113,     2.9,     2.8,     3.7,     5.8,    10.4,    22.7,  673.8,  0.00053,      0,       0,       0,       0,       0
111586514 ,    173271,  155119,  155119,  155119,     3.2,     2.8,     3.8,     5.0,   111.1,   113.0,  674.9,  0.00053,      1,     106,     106,       0,    8116
111765297 ,    173836,  173836,  173836,  173836,     2.9,     2.8,     3.7,     4.4,     7.2,    11.8,  675.9,  0.00053,      0,       0,       0,       0,       0
111944486 ,    174020,  174020,  174020,  174020,     2.9,     2.8,     3.8,     4.4,     7.9,    13.1,  676.9,  0.00053,      0,       0,       0,       0,       0
112123751 ,    173859,  157361,  157361,  157361,     3.2,     2.8,     3.8,     4.6,   110.9,   112.7,  678.1,  0.00053,      1,     106,     106,       0,    8116
112303265 ,    174299,  174299,  174299,  174299,     2.9,     2.8,     3.7,     4.4,    12.7,    14.7,  679.1,  0.00053,      0,       0,       0,       0,       0
112461514 ,    173141,  153605,  153605,  153605,     3.2,     2.8,     3.8,     4.9,   119.2,   121.5,  680.1,  0.00053,      1,     114,     114,       0,    8116
112642243 ,    175712,  175712,  175712,  175712,     2.8,     2.7,     3.7,     4.3,     6.8,     8.1,  681.2,  0.00053,      0,       0,       0,       0,       0
112805844 ,    174345,  156772,  156772,  156772,     3.2,     2.8,     3.8,     5.3,   108.3,   109.9,  682.2,  0.00053,      1,     103,     103,       0,    8109
112985636 ,    174850,  174850,  174850,  174850,     2.8,     2.7,     3.7,     4.5,     7.6,    18.6,  683.2,  0.00053,      0,       0,       0,       0,       0
113165474 ,    174439,  174439,  174439,  174439,     2.9,     2.8,     3.7,     4.6,     8.8,    11.5,  684.3,  0.00053,      0,       0,       0,       0,       0
113326766 ,    173573,  156364,  156364,  156364,     3.2,     2.8,     3.8,     6.3,   108.5,   111.8,  685.3,  0.00052,      1,     101,     101,       0,    8112
113505991 ,    174757,  174757,  174757,  174757,     2.8,     2.7,     3.8,     4.4,     7.3,     9.0,  686.3,  0.00052,      0,       0,       0,       0,       0
113667149 ,    174481,  155780,  155780,  155780,     3.2,     2.7,     3.8,     6.0,   114.0,   115.2,  687.3,  0.00052,      1,     109,     109,       0,    8119
113846131 ,    174051,  174051,  174051,  174051,     2.9,     2.8,     3.7,     4.4,     6.9,     8.5,  688.4,  0.00052,      0,       0,       0,       0,       0
114024472 ,    172836,  172836,  172836,  172836,     2.9,     2.8,     3.8,     5.4,    14.1,    23.5,  689.4,  0.00052,      0,       0,       0,       0,       0
114184649 ,    173090,  154799,  154799,  154799,     3.2,     2.8,     3.8,     6.4,   112.5,   114.3,  690.4,  0.00052,      1,     106,     106,       0,    8115
