Warming up READ with 50000 iterations...
INFO  22:35:09 Using data-center name 'datacenter1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
Connected to cluster: cstar_perf TOWHRLAN5U
Datatacenter: datacenter1; Host: cassandra/172.31.3.64; Rack: rack1
INFO  22:35:09 New Cassandra host cassandra/172.31.3.64:9042 added
Sleeping 2s...
Running READ with 500 threads for 150000000 iteration
total ops , adj row/s,    op/s,    pk/s,   row/s,    mean,     med,     .95,     .99,    .999,     max,   time,   stderr,  gc: #,  max ms,  sum ms,  sdv ms,      mb
30329532  ,    180153,  180153,  180153,  180153,     2.8,     2.7,     3.6,     4.2,     9.7,    11.5,  177.3,  0.00186,      0,       0,       0,       0,       0
30495660  ,    178627,  160854,  160854,  160854,     3.1,     2.7,     3.6,     4.6,   106.5,   108.8,  178.4,  0.00185,      1,     101,     101,       0,    8104
30680442  ,    179542,  179542,  179542,  179542,     2.8,     2.7,     3.6,     4.2,     8.5,    12.4,  179.4,  0.00184,      0,       0,       0,       0,       0
30847007  ,    180061,  161381,  161381,  161381,     3.1,     2.7,     3.6,     4.5,   110.1,   112.7,  180.4,  0.00183,      1,     105,     105,       0,    8118
31028454  ,    176246,  176246,  176246,  176246,     2.8,     2.7,     3.7,     4.5,    16.3,    30.4,  181.4,  0.00182,      0,       0,       0,       0,       0
31210219  ,    176154,  176154,  176154,  176154,     2.8,     2.7,     3.7,     4.5,     8.9,    11.8,  182.5,  0.00181,      0,       0,       0,       0,       0
31375887  ,    178844,  160584,  160584,  160584,     3.1,     2.7,     3.6,     4.8,   108.8,   111.2,  183.5,  0.00180,      1,     103,     103,       0,    8115
31562254  ,    180380,  180380,  180380,  180380,     2.8,     2.7,     3.6,     4.3,     8.3,    10.7,  184.5,  0.00179,      0,       0,       0,       0,       0
31727705  ,    179777,  160267,  160267,  160267,     3.1,     2.7,     3.6,     4.6,   115.6,   117.0,  185.6,  0.00178,      1,     109,     109,       0,    8115
31912471  ,    179562,  179562,  179562,  179562,     2.8,     2.7,     3.6,     4.5,     8.6,    21.9,  186.6,  0.00177,      0,       0,       0,       0,       0
32098639  ,    180464,  180464,  180464,  180464,     2.8,     2.7,     3.6,     4.2,     8.9,    16.6,  187.6,  0.00176,      0,       0,       0,       0,       0
32260574  ,    176197,  157011,  157011,  157011,     3.2,     2.7,     3.7,     7.6,   115.8,   116.8,  188.7,  0.00175,      1,     110,     110,       0,    8111
32445750  ,    179944,  179944,  179944,  179944,     2.8,     2.7,     3.6,     4.2,     8.3,    13.4,  189.7,  0.00174,      0,       0,       0,       0,       0
32610142  ,    178831,  159268,  159268,  159268,     3.1,     2.7,     3.7,     4.7,   116.1,   117.6,  190.7,  0.00173,      1,     111,     111,       0,    8118
32794064  ,    178857,  178735,  178735,  178735,     2.8,     2.7,     3.6,     4.1,    17.6,    21.2,  191.8,  0.00173,      0,       0,       0,       0,       0
32979935  ,    180067,  180067,  180067,  180067,     2.8,     2.7,     3.5,     4.1,     8.3,    13.2,  192.8,  0.00172,      0,       0,       0,       0,       0
33147590  ,    181248,  162152,  162152,  162152,     3.1,     2.6,     3.5,     4.3,   112.8,   114.7,  193.8,  0.00171,      1,     109,     109,       0,    8115
33331388  ,    178477,  178477,  178477,  178477,     2.8,     2.7,     3.6,     4.4,    17.1,    31.5,  194.9,  0.00170,      0,       0,       0,       0,       0
33496951  ,    178900,  160516,  160516,  160516,     3.1,     2.7,     3.6,     4.9,   109.6,   112.6,  195.9,  0.00169,      1,     104,     104,       0,    8115
33682979  ,    180766,  180766,  180766,  180766,     2.8,     2.7,     3.6,     4.4,     7.6,     9.2,  196.9,  0.00168,      0,       0,       0,       0,       0
33849080  ,    180069,  161037,  161037,  161037,     3.1,     2.7,     3.6,     4.7,   112.5,   114.7,  197.9,  0.00167,      1,     108,     108,       0,    8122
34036278  ,    181733,  181733,  181733,  181733,     2.7,     2.6,     3.5,     4.1,     8.4,     9.5,  199.0,  0.00166,      0,       0,       0,       0,       0
34225926  ,    180399,  180399,  180399,  180399,     2.8,     2.7,     3.6,     4.3,     8.1,    10.6,  200.0,  0.00166,      0,       0,       0,       0,       0
34392466  ,    179728,  160455,  160455,  160455,     3.1,     2.7,     3.6,     7.1,   115.2,   116.9,  201.1,  0.00165,      1,     110,     110,       0,    8108
34577521  ,    179837,  179837,  179837,  179837,     2.8,     2.7,     3.6,     4.3,     8.3,     9.3,  202.1,  0.00164,      0,       0,       0,       0,       0
34743774  ,    180590,  161252,  161252,  161252,     3.1,     2.7,     3.5,     4.4,   114.3,   115.5,  203.1,  0.00163,      1,     110,     110,       0,    8115
34928187  ,    179171,  179171,  179171,  179171,     2.8,     2.7,     3.6,     4.3,     9.6,    17.0,  204.2,  0.00163,      0,       0,       0,       0,       0
35115111  ,    181331,  181331,  181331,  181331,     2.7,     2.6,     3.5,     4.1,     9.4,    21.9,  205.2,  0.00162,      0,       0,       0,       0,       0
35280215  ,    178734,  160033,  160033,  160033,     3.1,     2.7,     3.6,     8.5,   113.5,   119.8,  206.2,  0.00161,      1,     108,     108,       0,    8108
35465672  ,    180251,  180251,  180251,  180251,     2.8,     2.7,     3.6,     4.3,     8.3,     9.4,  207.2,  0.00160,      0,       0,       0,       0,       0
35631659  ,    178633,  160847,  160847,  160847,     3.1,     2.7,     3.7,     4.7,   106.4,   107.9,  208.3,  0.00159,      1,     101,     101,       0,    8122
35816870  ,    180038,  180038,  180038,  180038,     2.8,     2.7,     3.6,     4.3,     9.1,    12.0,  209.3,  0.00159,      0,       0,       0,       0,       0
35990676  ,    181166,  180164,  180164,  180164,     2.8,     2.7,     3.6,     4.1,     7.9,     9.5,  210.3,  0.00158,      1,     110,     110,       0,    8115
36177992  ,    181767,  164056,  164056,  164056,     3.0,     2.7,     3.5,     4.2,   115.0,   116.8,  211.4,  0.00157,      0,       0,       0,       0,       0
36363647  ,    179826,  179826,  179826,  179826,     2.8,     2.7,     3.6,     4.2,     9.3,    11.3,  212.4,  0.00157,      0,       0,       0,       0,       0
36531092  ,    179959,  162397,  162397,  162397,     3.1,     2.7,     3.6,     4.3,   103.9,   106.8,  213.5,  0.00156,      1,      99,      99,       0,    8115
36713688  ,    177043,  177043,  177043,  177043,     2.8,     2.7,     3.7,     4.7,    14.5,    18.9,  214.5,  0.00155,      0,       0,       0,       0,       0
36880272  ,    180236,  161414,  161414,  161414,     3.1,     2.7,     3.6,     4.3,   111.1,   112.7,  215.5,  0.00154,      1,     105,     105,       0,    8115
37066265  ,    180391,  180391,  180391,  180391,     2.8,     2.7,     3.6,     4.4,     8.2,    14.5,  216.6,  0.00154,      0,       0,       0,       0,       0
37253184  ,    181231,  181231,  181231,  181231,     2.7,     2.7,     3.5,     4.2,     8.2,    10.7,  217.6,  0.00153,      0,       0,       0,       0,       0
37419160  ,    178277,  160681,  160681,  160681,     3.1,     2.7,     3.7,     4.8,   105.1,   106.3,  218.6,  0.00152,      1,     100,     100,       0,    8115
37603502  ,    178653,  178653,  178653,  178653,     2.8,     2.7,     3.6,     4.3,    13.3,    33.2,  219.7,  0.00152,      0,       0,       0,       0,       0
37769347  ,    178822,  160822,  160822,  160822,     3.1,     2.7,     3.7,     4.9,   107.2,   115.3,  220.7,  0.00151,      1,     109,     109,       0,    8115
37955042  ,    180344,  180344,  180344,  180344,     2.8,     2.7,     3.6,     4.4,     8.1,     9.7,  221.7,  0.00150,      0,       0,       0,       0,       0
38135063  ,    179582,  179582,  179582,  179582,     2.8,     2.7,     3.6,     4.5,     8.2,    10.7,  222.7,  0.00150,      1,     107,     107,       0,    8121
38317527  ,    176997,  160189,  160189,  160189,     3.1,     2.7,     3.7,     6.8,   112.5,   114.4,  223.9,  0.00149,      0,       0,       0,       0,       0
38502605  ,    177462,  177462,  177462,  177462,     2.8,     2.7,     3.6,     4.8,    13.4,    23.6,  224.9,  0.00148,      0,       0,       0,       0,       0
38668615  ,    180388,  160937,  160937,  160937,     3.1,     2.7,     3.6,     4.2,   114.9,   116.6,  225.9,  0.00148,      1,     109,     109,       0,    8108
38853842  ,    179890,  179890,  179890,  179890,     2.8,     2.7,     3.6,     4.3,     7.8,     8.9,  227.0,  0.00147,      0,       0,       0,       0,       0
39019300  ,    180072,  160564,  160564,  160564,     3.1,     2.7,     3.7,     4.5,   114.4,   115.8,  228.0,  0.00146,      1,     110,     110,       0,    8115
39202000  ,    177663,  177663,  177663,  177663,     2.8,     2.7,     3.7,     4.4,    11.0,    19.5,  229.0,  0.00146,      0,       0,       0,       0,       0
39387319  ,    179737,  179737,  179737,  179737,     2.8,     2.7,     3.6,     4.2,     8.4,    11.1,  230.1,  0.00145,      0,       0,       0,       0,       0
39552566  ,    178823,  160216,  160216,  160216,     3.1,     2.7,     3.6,     7.3,   110.4,   112.5,  231.1,  0.00145,      1,     105,     105,       0,    8115
39738548  ,    180687,  180687,  180687,  180687,     2.8,     2.7,     3.6,     4.2,     8.0,    17.4,  232.1,  0.00144,      0,       0,       0,       0,       0
39904700  ,    179012,  160959,  160959,  160959,     3.1,     2.7,     3.7,     6.3,   107.2,   109.0,  233.2,  0.00143,      1,     103,     103,       0,    8112
40089177  ,    178829,  178829,  178829,  178829,     2.8,     2.7,     3.6,     4.5,    12.8,    25.1,  234.2,  0.00143,      0,       0,       0,       0,       0
40275485  ,    180611,  180611,  180611,  180611,     2.8,     2.7,     3.5,     4.7,     8.4,    22.7,  235.2,  0.00142,      0,       0,       0,       0,       0
40439984  ,    177876,  159642,  159642,  159642,     3.1,     2.7,     3.7,     6.4,   110.3,   112.9,  236.2,  0.00141,      1,     105,     105,       0,    8115
40623774  ,    178443,  178443,  178443,  178443,     2.8,     2.7,     3.7,     4.8,     8.1,     9.3,  237.3,  0.00141,      0,       0,       0,       0,       0
40789283  ,    179998,  160433,  160433,  160433,     3.1,     2.7,     3.7,     4.6,   115.6,   117.0,  238.3,  0.00140,      1,     110,     110,       0,    8125
40973494  ,    178925,  178925,  178925,  178925,     2.8,     2.7,     3.7,     4.4,     7.9,    13.1,  239.3,  0.00140,      0,       0,       0,       0,       0
41137599  ,    176807,  159174,  159174,  159174,     3.1,     2.7,     3.8,     6.7,   106.4,   107.7,  240.4,  0.00139,      1,     100,     100,       0,    8108
41321497  ,    178877,  178877,  178877,  178877,     2.8,     2.7,     3.6,     4.7,     8.5,    11.4,  241.4,  0.00139,      0,       0,       0,       0,       0
41506482  ,    179214,  179214,  179214,  179214,     2.8,     2.7,     3.6,     4.1,    10.5,    14.1,  242.4,  0.00138,      0,       0,       0,       0,       0
41671662  ,    179799,  160078,  160078,  160078,     3.1,     2.7,     3.6,     4.7,   117.4,   119.3,  243.5,  0.00137,      1,     111,     111,       0,    8121
41855372  ,    178424,  178424,  178424,  178424,     2.8,     2.7,     3.6,     4.7,    10.3,    26.8,  244.5,  0.00137,      0,       0,       0,       0,       0
42023022  ,    179817,  162325,  162325,  162325,     3.1,     2.7,     3.5,     5.0,   105.9,   107.9,  245.5,  0.00136,      1,     101,     101,       0,    8108
42200171  ,    172131,  172131,  172131,  172131,     2.9,     2.7,     3.6,     4.3,    54.8,    61.7,  246.6,  0.00136,      0,       0,       0,       0,       0
42382662  ,    177008,  177008,  177008,  177008,     2.8,     2.7,     3.6,     4.7,    12.7,    13.9,  247.6,  0.00136,      0,       0,       0,       0,       0
42549901  ,    181884,  161961,  161961,  161961,     3.1,     2.7,     3.6,     4.3,   116.2,   118.1,  248.6,  0.00136,      1,     111,     111,       0,    8115
42730883  ,    175813,  175813,  175813,  175813,     2.8,     2.7,     3.7,     4.3,    15.6,    16.6,  249.6,  0.00135,      0,       0,       0,       0,       0
42877392  ,    178096,  142064,  142064,  142064,     3.5,     2.7,     3.6,     6.3,   212.0,   214.6,  250.7,  0.00135,      1,     105,     105,       0,    8115
43060137  ,    178925,  178001,  178001,  178001,     2.8,     2.7,     3.6,     4.2,     7.8,     9.0,  251.7,  0.00134,      0,       0,       0,       0,       0
43101159  ,    177385,  177385,  177385,  177385,     2.8,     2.7,     3.8,     4.2,     4.7,     8.6,  251.9,  0.00134,      0,       0,       0,       0,       0
43278476  ,    176787,   46175,   46175,   46175,    10.8,     2.7,     3.7,     4.3,  2841.0,  2842.8,  255.8,  0.00133,      0,       0,       0,       0,       0
43459766  ,    175910,  161858,  161858,  161858,     3.1,     2.7,     3.8,     4.5,    92.8,    95.5,  256.9,  0.00133,      1,      89,      89,       0,    8124
43643761  ,    178518,  178518,  178518,  178518,     2.8,     2.7,     3.6,     4.1,     7.8,    10.3,  257.9,  0.00132,      0,       0,       0,       0,       0
43807468  ,    177532,  158731,  158731,  158731,     3.1,     2.7,     3.7,     4.5,   112.7,   114.4,  259.0,  0.00132,      1,     108,     108,       0,    8115
43991357  ,    178858,  178858,  178858,  178858,     2.8,     2.7,     3.6,     4.2,    18.0,    29.8,  260.0,  0.00131,      0,       0,       0,       0,       0
44156498  ,    178403,  159886,  159886,  159886,     3.1,     2.7,     3.7,     4.5,   111.3,   113.0,  261.0,  0.00131,      1,     105,     105,       0,    8115
44339636  ,    177841,  177841,  177841,  177841,     2.8,     2.6,     3.7,     7.2,    14.2,    16.3,  262.0,  0.00130,      0,       0,       0,       0,       0
44525805  ,    180517,  180517,  180517,  180517,     2.8,     2.7,     3.6,     4.3,     9.5,    13.4,  263.1,  0.00130,      0,       0,       0,       0,       0
44689709  ,    176211,  158900,  158900,  158900,     3.1,     2.7,     3.7,     4.7,   105.3,   106.7,  264.1,  0.00129,      1,     100,     100,       0,    8115
44872705  ,    177536,  177536,  177536,  177536,     2.8,     2.7,     3.7,     4.4,     7.9,    10.5,  265.1,  0.00129,      0,       0,       0,       0,       0
45038512  ,    177988,  160680,  160680,  160680,     3.1,     2.7,     3.7,     4.5,   103.5,   104.3,  266.2,  0.00129,      2,   15319,   15417,    7611,    7367
45222570  ,    178761,  178761,  178761,  178761,     2.8,     2.7,     3.6,     4.3,    18.2,    29.6,  267.2,  0.00128,      0,       0,       0,       0,       0
45407392  ,    179183,  179183,  179183,  179183,     2.8,     2.7,     3.6,     4.2,     7.3,    21.0,  268.2,  0.00128,      0,       0,       0,       0,       0
45574634  ,    178448,  162174,  162174,  162174,     3.1,     2.7,     3.7,     5.0,    97.4,    99.4,  269.3,  0.00127,      1,      92,      92,       0,    8114
45760353  ,    180276,  180276,  180276,  180276,     2.8,     2.7,     3.6,     4.2,     7.2,     8.7,  270.3,  0.00127,      0,       0,       0,       0,       0
45925421  ,    177977,  159839,  159839,  159839,     3.1,     2.7,     3.6,     6.7,   108.4,   109.8,  271.3,  0.00126,      1,     102,     102,       0,    8120
46112750  ,    182099,  182099,  182099,  182099,     2.7,     2.7,     3.5,     4.1,     6.8,     8.9,  272.4,  0.00126,      0,       0,       0,       0,       0
46279924  ,    179823,  179823,  179823,  179823,     2.8,     2.7,     3.6,     4.3,     7.1,    14.6,  273.3,  0.00125,      1,     102,     102,       0,    8108
46463070  ,    177615,  161379,  161379,  161379,     3.1,     2.7,     3.7,     6.2,   107.4,   108.8,  274.4,  0.00125,      0,       0,       0,       0,       0
46646687  ,    177920,  177920,  177920,  177920,     2.8,     2.7,     3.7,     4.5,    12.0,    26.8,  275.5,  0.00125,      0,       0,       0,       0,       0
46812590  ,    177736,  160993,  160993,  160993,     3.1,     2.7,     3.7,     6.2,   100.7,   103.2,  276.5,  0.00124,      1,      96,      96,       0,    8111
46996465  ,    178643,  178643,  178643,  178643,     2.8,     2.7,     3.6,     4.5,     7.0,     9.1,  277.5,  0.00124,      0,       0,       0,       0,       0
47161500  ,    177945,  160018,  160018,  160018,     3.1,     2.7,     3.7,     6.2,   107.1,   108.4,  278.5,  0.00123,      1,     102,     102,       0,    8118
47345238  ,    178406,  178406,  178406,  178406,     2.8,     2.7,     3.6,     6.0,     7.5,    13.5,  279.6,  0.00123,      0,       0,       0,       0,       0
47528836  ,    178102,  178102,  178102,  178102,     2.8,     2.7,     3.6,     4.5,     7.9,    26.5,  280.6,  0.00122,      0,       0,       0,       0,       0
47695030  ,    178582,  161175,  161175,  161175,     3.1,     2.7,     3.7,     5.3,   105.2,   107.3,  281.6,  0.00122,      1,     100,     100,       0,    8115
47876221  ,    175308,  175252,  175252,  175252,     2.8,     2.7,     3.7,     6.4,    20.9,    28.3,  282.7,  0.00121,      0,       0,       0,       0,       0
48042178  ,    178590,  161006,  161006,  161006,     3.1,     2.7,     3.7,     6.2,   105.1,   106.1,  283.7,  0.00121,      1,     100,     100,       0,    8115
48226481  ,    178709,  178709,  178709,  178709,     2.8,     2.7,     3.7,     4.8,     8.2,    21.0,  284.7,  0.00121,      0,       0,       0,       0,       0
48412045  ,    179713,  179713,  179713,  179713,     2.8,     2.7,     3.6,     4.3,     7.4,     8.5,  285.8,  0.00120,      0,       0,       0,       0,       0
48577668  ,    177737,  160160,  160160,  160160,     3.1,     2.7,     3.7,     6.9,   105.4,   107.6,  286.8,  0.00120,      1,     100,     100,       0,    8115
48761040  ,    178248,  178248,  178248,  178248,     2.8,     2.7,     3.7,     4.6,     8.0,    23.1,  287.8,  0.00119,      0,       0,       0,       0,       0
48925867  ,    178917,  159759,  159759,  159759,     3.1,     2.7,     3.7,     6.3,   114.4,   116.0,  288.9,  0.00119,      1,     108,     108,       0,    8115
49108226  ,    177149,  177149,  177149,  177149,     2.8,     2.7,     3.7,     5.9,     7.2,     9.0,  289.9,  0.00119,      0,       0,       0,       0,       0
49276549  ,    179062,  161731,  161731,  161731,     3.1,     2.7,     3.6,     4.5,   104.5,   106.3,  290.9,  0.00118,      1,      99,      99,       0,    8118
49460041  ,    178236,  178236,  178236,  178236,     2.8,     2.7,     3.6,     4.4,     8.0,     9.3,  292.0,  0.00118,      0,       0,       0,       0,       0
49642813  ,    177147,  177147,  177147,  177147,     2.8,     2.7,     3.7,     4.7,    17.5,    20.1,  293.0,  0.00117,      0,       0,       0,       0,       0
49807805  ,    178639,  159990,  159990,  159990,     3.1,     2.7,     3.7,     6.8,   111.2,   112.7,  294.0,  0.00117,      1,     106,     106,       0,    8110
49991746  ,    178711,  178711,  178711,  178711,     2.8,     2.7,     3.7,     4.7,     7.6,     8.8,  295.1,  0.00117,      0,       0,       0,       0,       0
50158270  ,    179116,  161425,  161425,  161425,     3.1,     2.7,     3.6,     4.8,   105.3,   107.3,  296.1,  0.00116,      1,     101,     101,       0,    8118
50341945  ,    177455,  177455,  177455,  177455,     2.8,     2.7,     3.7,     4.7,     7.5,    33.9,  297.1,  0.00116,      0,       0,       0,       0,       0
50526274  ,    178814,  178814,  178814,  178814,     2.8,     2.7,     3.6,     4.4,     7.0,    20.8,  298.2,  0.00115,      0,       0,       0,       0,       0
50692826  ,    178570,  160528,  160528,  160528,     3.1,     2.7,     3.7,     6.2,   108.3,   109.7,  299.2,  0.00115,      1,     103,     103,       0,    8108
50876961  ,    178899,  178899,  178899,  178899,     2.8,     2.7,     3.6,     4.6,     7.6,    10.8,  300.2,  0.00115,      0,       0,       0,       0,       0
51042016  ,    179786,  159975,  159975,  159975,     3.1,     2.7,     3.6,     6.2,   117.3,   119.1,  301.2,  0.00114,      1,     112,     112,       0,    8125
51226759  ,    179461,  179461,  179461,  179461,     2.8,     2.7,     3.6,     4.8,     9.3,    13.1,  302.3,  0.00114,      0,       0,       0,       0,       0
51412947  ,    179085,  179085,  179085,  179085,     2.8,     2.7,     3.7,     4.8,     7.6,    10.1,  303.3,  0.00113,      0,       0,       0,       0,       0
51578769  ,    179464,  160905,  160905,  160905,     3.1,     2.7,     3.7,     4.5,   110.0,   112.4,  304.3,  0.00113,      1,     105,     105,       0,    8112
51765679  ,    180383,  180383,  180383,  180383,     2.8,     2.7,     3.6,     4.4,     7.7,    15.5,  305.4,  0.00113,      0,       0,       0,       0,       0
51930177  ,    178743,  159477,  159477,  159477,     3.1,     2.7,     3.7,     5.1,   115.3,   117.3,  306.4,  0.00112,      1,     110,     110,       0,    8115
52115490  ,    179510,  179510,  179510,  179510,     2.8,     2.7,     3.6,     5.5,     7.1,     8.9,  307.4,  0.00112,      0,       0,       0,       0,       0
52282692  ,    179317,  162076,  162076,  162076,     3.1,     2.7,     3.6,     4.8,   103.3,   105.0,  308.5,  0.00112,      1,      99,      99,       0,    8115
52467258  ,    179376,  179376,  179376,  179376,     2.8,     2.7,     3.7,     4.5,     7.1,    18.1,  309.5,  0.00111,      0,       0,       0,       0,       0
52652159  ,    179247,  179247,  179247,  179247,     2.8,     2.7,     3.6,     4.5,     8.3,     9.4,  310.5,  0.00111,      0,       0,       0,       0,       0
52816662  ,    177559,  159538,  159538,  159538,     3.1,     2.7,     3.6,     4.5,   108.6,   110.9,  311.6,  0.00110,      1,     102,     102,       0,    8115
52998689  ,    176954,  176954,  176954,  176954,     2.8,     2.7,     3.6,     4.2,    19.4,    20.5,  312.6,  0.00110,      0,       0,       0,       0,       0
53161394  ,    176601,  157909,  157909,  157909,     3.2,     2.7,     3.6,     4.2,   113.0,   114.9,  313.6,  0.00110,      1,     107,     107,       0,    8121
53347453  ,    180848,  180848,  180848,  180848,     2.8,     2.7,     3.5,     4.1,    23.3,    28.1,  314.7,  0.00110,      0,       0,       0,       0,       0
53534673  ,    181296,  181296,  181296,  181296,     2.7,     2.7,     3.5,     4.1,     8.8,    12.3,  315.7,  0.00109,      0,       0,       0,       0,       0
53701839  ,    181379,  162054,  162054,  162054,     3.1,     2.7,     3.5,     4.0,   113.8,   115.2,  316.7,  0.00109,      1,     108,     108,       0,    8108
53889911  ,    182799,  182799,  182799,  182799,     2.7,     2.7,     3.5,     4.0,     8.0,    10.1,  317.8,  0.00109,      0,       0,       0,       0,       0
54058315  ,    181400,  163215,  163215,  163215,     3.1,     2.7,     3.6,     4.2,   106.7,   107.9,  318.8,  0.00109,      1,     102,     102,       0,    8115
54242979  ,    180261,  179492,  179492,  179492,     2.8,     2.7,     3.6,     4.1,     7.0,     8.2,  319.8,  0.00108,      0,       0,       0,       0,       0
54410661  ,    178709,  178709,  178709,  178709,     2.8,     2.7,     3.6,     4.2,     6.9,    25.5,  320.8,  0.00108,      0,       0,       0,       0,       0
54598965  ,    182979,  166095,  166095,  166095,     3.0,     2.7,     3.5,     4.0,   108.1,   110.1,  321.9,  0.00108,      1,     102,     102,       0,    8115
54786490  ,    180820,  180820,  180820,  180820,     2.8,     2.7,     3.6,     4.1,     7.2,     9.0,  322.9,  0.00108,      0,       0,       0,       0,       0
54953573  ,    181104,  161971,  161971,  161971,     3.1,     2.7,     3.6,     4.2,   112.6,   115.6,  324.0,  0.00107,      1,     108,     108,       0,    8116
55138353  ,    180222,  179452,  179452,  179452,     2.8,     2.7,     3.6,     4.2,     7.1,     9.9,  325.0,  0.00107,      0,       0,       0,       0,       0
55306862  ,    180754,  163466,  163466,  163466,     3.0,     2.7,     3.6,     4.2,   102.3,   105.4,  326.0,  0.00107,      1,      96,      96,       0,    8121
55492717  ,    180551,  180551,  180551,  180551,     2.8,     2.7,     3.6,     4.2,     6.7,     9.2,  327.0,  0.00106,      0,       0,       0,       0,       0
55678819  ,    179669,  179669,  179669,  179669,     2.8,     2.7,     3.5,     4.1,     7.1,    13.4,  328.1,  0.00106,      0,       0,       0,       0,       0
55845233  ,    179876,  161503,  161503,  161503,     3.1,     2.7,     3.7,     4.6,   108.5,   110.5,  329.1,  0.00106,      1,     103,     103,       0,    8108
56031360  ,    180790,  180790,  180790,  180790,     2.8,     2.7,     3.6,     4.1,     6.8,     8.9,  330.1,  0.00105,      0,       0,       0,       0,       0
56197063  ,    179817,  160665,  160665,  160665,     3.1,     2.7,     3.6,     4.3,   113.3,   115.0,  331.2,  0.00105,      1,     109,     109,       0,    8128
56385587  ,    181154,  181154,  181154,  181154,     2.7,     2.7,     3.5,     4.1,     8.0,    13.9,  332.2,  0.00105,      0,       0,       0,       0,       0
56553406  ,    161656,  161656,  161656,  161656,     3.1,     2.7,     3.6,     4.5,   108.4,   110.1,  333.3,  0.00104,      1,     102,     102,       0,    8102
56738977  ,    180176,  180176,  180176,  180176,     2.8,     2.7,     3.6,     4.1,     7.0,   110.1,  334.3,  0.00108,      0,       0,       0,       0,       0
56926242  ,    181499,  181499,  181499,  181499,     2.7,     2.7,     3.5,     4.1,     7.1,    13.2,  335.3,  0.00108,      0,       0,       0,       0,       0
57092875  ,    180973,  161554,  161554,  161554,     3.1,     2.7,     3.6,     4.2,   114.4,   116.0,  336.3,  0.00108,      1,     110,     110,       0,    8114
57278677  ,    180528,  180528,  180528,  180528,     2.8,     2.7,     3.6,     4.2,     7.0,     8.4,  337.4,  0.00108,      0,       0,       0,       0,       0
57443967  ,    179168,  160275,  160275,  160275,     3.1,     2.7,     3.6,     4.8,   113.1,   115.3,  338.4,  0.00107,      1,     107,     107,       0,    8111
57628218  ,    178977,  178977,  178977,  178977,     2.8,     2.7,     3.7,     4.2,     7.1,     8.7,  339.4,  0.00107,      0,       0,       0,       0,       0
57814366  ,    180654,  180654,  180654,  180654,     2.8,     2.7,     3.5,     4.1,     7.4,     8.6,  340.5,  0.00107,      0,       0,       0,       0,       0
57981429  ,    181191,  161795,  161795,  161795,     3.1,     2.7,     3.6,     4.7,   113.8,   115.4,  341.5,  0.00106,      1,     109,     109,       0,    8118
58166037  ,    179396,  179396,  179396,  179396,     2.8,     2.7,     3.6,     4.3,     7.8,    22.6,  342.5,  0.00106,      0,       0,       0,       0,       0
58332063  ,    179092,  160290,  160290,  160290,     3.1,     2.7,     3.7,     6.3,   112.8,   114.5,  343.6,  0.00106,      1,     107,     107,       0,    8115
58514402  ,    177037,  177037,  177037,  177037,     2.8,     2.7,     3.7,     5.0,    13.2,    26.1,  344.6,  0.00105,      0,       0,       0,       0,       0
58697338  ,    178350,  178350,  178350,  178350,     2.8,     2.7,     3.7,     4.6,     8.4,    10.3,  345.6,  0.00105,      0,       0,       0,       0,       0
58881066  ,    178297,  161665,  161665,  161665,     3.1,     2.7,     3.7,     6.1,   109.2,   111.0,  346.8,  0.00105,      1,     104,     104,       0,    8115
59067051  ,    180233,  180233,  180233,  180233,     2.8,     2.7,     3.6,     4.5,     7.9,     9.8,  347.8,  0.00105,      0,       0,       0,       0,       0
59233135  ,    179446,  161013,  161013,  161013,     3.1,     2.7,     3.7,     4.8,   110.1,   111.5,  348.8,  0.00104,      1,     105,     105,       0,    8115
59417268  ,    178955,  178955,  178955,  178955,     2.8,     2.7,     3.6,     4.5,    13.5,    23.1,  349.8,  0.00104,      0,       0,       0,       0,       0
59566588  ,    160833,  144674,  144674,  144674,     3.4,     2.7,     3.7,     8.2,   107.0,   108.8,  350.9,  0.00104,      1,     102,     102,       0,    8115
59750416  ,    179010,  179010,  179010,  179010,     2.8,     2.7,     3.6,     4.3,     6.9,     8.6,  351.9,  0.00108,      0,       0,       0,       0,       0
59934534  ,    178585,  178585,  178585,  178585,     2.8,     2.7,     3.6,     4.5,    12.3,    14.5,  352.9,  0.00107,      0,       0,       0,       0,       0
60100612  ,    178427,  160778,  160778,  160778,     3.1,     2.7,     3.7,     5.2,   105.5,   107.4,  354.0,  0.00107,      1,     101,     101,       0,    8115
60284791  ,    178588,  178588,  178588,  178588,     2.8,     2.7,     3.7,     4.3,    15.5,    29.0,  355.0,  0.00107,      0,       0,       0,       0,       0
60452688  ,    180372,  162818,  162818,  162818,     3.1,     2.7,     3.6,     4.6,   103.4,   105.3,  356.0,  0.00106,      1,      99,      99,       0,    8112
60638070  ,    179841,  179841,  179841,  179841,     2.8,     2.7,     3.6,     4.3,     7.5,     9.5,  357.1,  0.00106,      0,       0,       0,       0,       0
60824236  ,    180091,  180091,  180091,  180091,     2.8,     2.7,     3.6,     4.4,     7.1,    14.4,  358.1,  0.00106,      0,       0,       0,       0,       0
