Warming up READ with 50000 iterations...
INFO  23:08:42 Using data-center name 'datacenter1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
Connected to cluster: cstar_perf TOWHRLAN5U
Datatacenter: datacenter1; Host: cassandra/172.31.3.64; Rack: rack1
INFO  23:08:42 New Cassandra host cassandra/172.31.3.64:9042 added
Sleeping 2s...
Running READ with 500 threads for 150000000 iteration
total ops , adj row/s,    op/s,    pk/s,   row/s,    mean,     med,     .95,     .99,    .999,     max,   time,   stderr,  gc: #,  max ms,  sum ms,  sdv ms,      mb
30420048  ,    179156,  160746,  160746,  160746,     3.1,     2.7,     3.6,     4.7,   109.7,   110.9,  177.6,  0.00196,      1,     104,     104,       0,    8115
30604542  ,    179073,  179073,  179073,  179073,     2.8,     2.7,     3.6,     4.2,     9.9,    11.6,  178.6,  0.00195,      0,       0,       0,       0,       0
30770256  ,    178735,  160269,  160269,  160269,     3.1,     2.7,     3.6,     6.1,   110.2,   133.3,  179.6,  0.00194,      1,     105,     105,       0,    8116
30954828  ,    179242,  179242,  179242,  179242,     2.8,     2.7,     3.6,     4.4,     8.1,    15.0,  180.6,  0.00193,      0,       0,       0,       0,       0
31119303  ,    178176,  159346,  159346,  159346,     3.1,     2.7,     3.7,     4.7,   113.5,   115.5,  181.7,  0.00192,      1,     108,     108,       0,    8115
31303854  ,    178165,  178165,  178165,  178165,     2.8,     2.7,     3.6,     4.7,     9.0,    12.9,  182.7,  0.00191,      0,       0,       0,       0,       0
31488724  ,    178321,  178321,  178321,  178321,     2.8,     2.7,     3.6,     6.3,    10.8,    22.4,  183.8,  0.00190,      0,       0,       0,       0,       0
31652815  ,    178462,  158913,  158913,  158913,     3.1,     2.7,     3.6,     5.6,   117.2,   119.9,  184.8,  0.00189,      1,     112,     112,       0,    8122
31832092  ,    174130,  174130,  174130,  174130,     2.9,     2.7,     3.6,     4.5,    29.3,    34.4,  185.8,  0.00188,      0,       0,       0,       0,       0
31999331  ,    180302,  162188,  162188,  162188,     3.1,     2.7,     3.6,     4.2,   106.6,   108.1,  186.8,  0.00188,      1,     101,     101,       0,    8106
32185013  ,    180234,  180234,  180234,  180234,     2.8,     2.7,     3.6,     4.1,     8.4,     9.5,  187.9,  0.00187,      0,       0,       0,       0,       0
32371535  ,    180657,  180657,  180657,  180657,     2.8,     2.7,     3.6,     4.1,     6.9,     8.9,  188.9,  0.00186,      0,       0,       0,       0,       0
32538700  ,    179992,  161597,  161597,  161597,     3.1,     2.7,     3.6,     4.2,   109.4,   112.4,  189.9,  0.00185,      1,     105,     105,       0,    8119
32725760  ,    181545,  181545,  181545,  181545,     2.7,     2.7,     3.6,     4.1,     6.7,     9.8,  191.0,  0.00184,      0,       0,       0,       0,       0
32890143  ,    177535,  158781,  158781,  158781,     3.1,     2.7,     3.7,     4.6,   114.1,   115.7,  192.0,  0.00183,      1,     107,     107,       0,    8115
33069617  ,    174163,  174163,  174163,  174163,     2.9,     2.7,     3.6,     4.5,    35.3,    47.1,  193.0,  0.00182,      0,       0,       0,       0,       0
33236571  ,    181319,  161937,  161937,  161937,     3.1,     2.7,     3.6,     4.2,   114.5,   115.6,  194.1,  0.00181,      1,     109,     109,       0,    8112
33421497  ,    178631,  178631,  178631,  178631,     2.8,     2.7,     3.6,     4.5,    10.6,    21.1,  195.1,  0.00181,      0,       0,       0,       0,       0
33607866  ,    180359,  180359,  180359,  180359,     2.8,     2.7,     3.6,     4.1,     8.3,     9.8,  196.1,  0.00180,      0,       0,       0,       0,       0
33774520  ,    179619,  161384,  161384,  161384,     3.1,     2.7,     3.6,     4.3,   108.4,   110.0,  197.2,  0.00179,      1,     103,     103,       0,    8119
33960336  ,    179641,  179641,  179641,  179641,     2.8,     2.7,     3.6,     4.4,     8.5,    11.3,  198.2,  0.00178,      0,       0,       0,       0,       0
34126933  ,    178949,  161231,  161231,  161231,     3.1,     2.7,     3.7,     4.5,   106.3,   108.2,  199.2,  0.00177,      1,     102,     102,       0,    8116
34312202  ,    179745,  179745,  179745,  179745,     2.8,     2.7,     3.6,     4.2,     8.4,    10.3,  200.3,  0.00176,      0,       0,       0,       0,       0
34496394  ,    178447,  178447,  178447,  178447,     2.8,     2.7,     3.6,     4.3,    17.6,    28.6,  201.3,  0.00175,      0,       0,       0,       0,       0
34657960  ,    177734,  156422,  156422,  156422,     3.2,     2.7,     3.7,     6.8,   128.0,   129.5,  202.3,  0.00174,      1,     122,     122,       0,    8115
34843235  ,    179905,  179905,  179905,  179905,     2.8,     2.7,     3.6,     4.1,     7.8,     9.1,  203.4,  0.00173,      0,       0,       0,       0,       0
35007445  ,    178290,  159056,  159056,  159056,     3.1,     2.7,     3.7,     6.3,   115.3,   117.3,  204.4,  0.00172,      1,     109,     109,       0,    8122
35191108  ,    178266,  178266,  178266,  178266,     2.8,     2.7,     3.7,     4.6,    14.2,    30.8,  205.4,  0.00172,      0,       0,       0,       0,       0
35361462  ,    179478,  179478,  179478,  179478,     2.8,     2.7,     3.7,     4.3,     8.8,    14.1,  206.4,  0.00171,      1,     111,     111,       0,    8115
35547014  ,    179355,  161816,  161816,  161816,     3.1,     2.7,     3.6,     6.1,   115.6,   117.7,  207.5,  0.00170,      0,       0,       0,       0,       0
35732985  ,    180196,  180196,  180196,  180196,     2.8,     2.7,     3.6,     4.1,     7.9,    10.8,  208.6,  0.00169,      0,       0,       0,       0,       0
35897263  ,    180416,  159218,  159218,  159218,     3.1,     2.6,     3.6,     6.3,   124.9,   126.6,  209.6,  0.00168,      1,     120,     120,       0,    8115
36081030  ,    178583,  178583,  178583,  178583,     2.8,     2.6,     3.6,     4.9,    16.9,    30.9,  210.6,  0.00167,      0,       0,       0,       0,       0
36246705  ,    178798,  160619,  160619,  160619,     3.1,     2.7,     3.7,     6.5,   108.7,   110.2,  211.6,  0.00167,      1,     104,     104,       0,    8109
36432369  ,    180249,  180249,  180249,  180249,     2.8,     2.7,     3.6,     4.2,    13.1,    15.8,  212.7,  0.00166,      0,       0,       0,       0,       0
36618267  ,    180052,  180052,  180052,  180052,     2.8,     2.7,     3.6,     4.2,     8.9,    10.7,  213.7,  0.00165,      0,       0,       0,       0,       0
36783507  ,    181124,  160166,  160166,  160166,     3.1,     2.7,     3.6,     4.2,   122.9,   124.8,  214.7,  0.00164,      1,     118,     118,       0,    8115
36971306  ,    182341,  182341,  182341,  182341,     2.7,     2.7,     3.5,     4.0,     7.5,    13.0,  215.8,  0.00164,      0,       0,       0,       0,       0
37139425  ,    180770,  162888,  162888,  162888,     3.1,     2.7,     3.6,     4.2,   106.6,   108.2,  216.8,  0.00163,      1,     102,     102,       0,    8116
37323395  ,    174899,  174899,  174899,  174899,     2.8,     2.7,     3.7,     4.4,    25.2,    27.2,  217.9,  0.00162,      0,       0,       0,       0,       0
37488274  ,    178904,  178904,  178904,  178904,     2.8,     2.7,     3.6,     4.2,    14.1,    15.3,  218.8,  0.00162,      1,     114,     114,       0,    8119
37672880  ,    179267,  161131,  161131,  161131,     3.1,     2.7,     3.6,     4.2,   119.2,   121.5,  219.9,  0.00161,      0,       0,       0,       0,       0
37859179  ,    180647,  180647,  180647,  180647,     2.8,     2.7,     3.6,     4.0,     7.2,     8.7,  221.0,  0.00160,      0,       0,       0,       0,       0
38026960  ,    180960,  162671,  162671,  162671,     3.1,     2.7,     3.6,     4.2,   107.1,   109.1,  222.0,  0.00160,      1,     102,     102,       0,    8102
38212172  ,    179812,  179812,  179812,  179812,     2.8,     2.7,     3.6,     4.2,     6.9,     9.8,  223.0,  0.00159,      0,       0,       0,       0,       0
38377157  ,    178689,  159919,  159919,  159919,     3.1,     2.7,     3.7,     4.5,   111.9,   113.6,  224.0,  0.00158,      1,     107,     107,       0,    8125
38563273  ,    180345,  180345,  180345,  180345,     2.8,     2.7,     3.6,     4.1,     8.5,    10.4,  225.1,  0.00157,      0,       0,       0,       0,       0
38749764  ,    180651,  180651,  180651,  180651,     2.8,     2.7,     3.6,     4.1,     8.1,     9.5,  226.1,  0.00157,      0,       0,       0,       0,       0
38917191  ,    179857,  162272,  162272,  162272,     3.1,     2.7,     3.6,     4.3,   103.8,   105.7,  227.1,  0.00156,      1,      98,      98,       0,    8110
39101475  ,    178494,  178494,  178494,  178494,     2.8,     2.7,     3.6,     4.2,    19.6,    21.3,  228.2,  0.00155,      0,       0,       0,       0,       0
39269752  ,    180671,  162005,  162005,  162005,     3.1,     2.7,     3.6,     4.2,   110.0,   111.7,  229.2,  0.00155,      1,     105,     105,       0,    8122
39455454  ,    180360,  180360,  180360,  180360,     2.8,     2.7,     3.6,     4.2,     7.7,    12.9,  230.2,  0.00154,      0,       0,       0,       0,       0
39621123  ,    180634,  160505,  160505,  160505,     3.1,     2.7,     3.7,     4.4,   117.8,   120.4,  231.3,  0.00153,      1,     113,     113,       0,    8105
39806832  ,    180412,  180412,  180412,  180412,     2.8,     2.7,     3.6,     4.1,     8.2,    14.7,  232.3,  0.00153,      0,       0,       0,       0,       0
39993319  ,    180737,  180737,  180737,  180737,     2.8,     2.7,     3.6,     4.2,     7.5,     9.2,  233.3,  0.00152,      0,       0,       0,       0,       0
40157302  ,    180137,  158912,  158912,  158912,     3.1,     2.7,     3.6,     4.5,   125.4,   126.6,  234.4,  0.00151,      1,     120,     120,       0,    8122
40339304  ,    176717,  176717,  176717,  176717,     2.8,     2.7,     3.6,     4.3,    22.9,    28.6,  235.4,  0.00151,      0,       0,       0,       0,       0
40505609  ,    180109,  161333,  161333,  161333,     3.1,     2.7,     3.7,     4.5,   111.2,   112.9,  236.4,  0.00150,      1,     106,     106,       0,    8119
40689952  ,    179136,  179136,  179136,  179136,     2.8,     2.7,     3.6,     4.4,     7.3,    15.2,  237.5,  0.00149,      0,       0,       0,       0,       0
40876194  ,    180463,  180463,  180463,  180463,     2.8,     2.7,     3.6,     4.4,     8.4,    10.6,  238.5,  0.00149,      0,       0,       0,       0,       0
41043776  ,    180234,  162315,  162315,  162315,     3.1,     2.7,     3.6,     4.4,   105.8,   107.3,  239.5,  0.00148,      1,     100,     100,       0,    8112
41227242  ,    178056,  178056,  178056,  178056,     2.8,     2.7,     3.7,     5.6,     7.9,     9.7,  240.6,  0.00148,      0,       0,       0,       0,       0
41393429  ,    179475,  161076,  161076,  161076,     3.1,     2.7,     3.7,     6.3,   109.0,   111.6,  241.6,  0.00147,      1,     104,     104,       0,    8122
41577902  ,    179063,  179063,  179063,  179063,     2.8,     2.7,     3.6,     4.6,     7.3,    14.6,  242.6,  0.00146,      0,       0,       0,       0,       0
41742907  ,    176722,  176722,  176722,  176722,     2.8,     2.6,     3.6,     4.4,    22.0,    35.4,  243.5,  0.00146,      1,     119,     119,       0,    8116
41931210  ,    179467,  160965,  160965,  160965,     3.1,     2.7,     3.6,     4.4,   123.8,   145.4,  244.7,  0.00145,      0,       0,       0,       0,       0
42115343  ,    178351,  178351,  178351,  178351,     2.8,     2.7,     3.7,     4.7,     7.8,    15.4,  245.8,  0.00145,      0,       0,       0,       0,       0
42282132  ,    179859,  161654,  161654,  161654,     3.1,     2.7,     3.6,     5.4,   107.7,   109.8,  246.8,  0.00144,      1,     102,     102,       0,    8108
42465319  ,    177834,  177834,  177834,  177834,     2.8,     2.7,     3.6,     5.7,    18.2,    25.6,  247.8,  0.00143,      0,       0,       0,       0,       0
42631561  ,    178988,  160956,  160956,  160956,     3.1,     2.7,     3.7,     6.2,   107.8,   109.0,  248.8,  0.00143,      1,     103,     103,       0,    8116
42817504  ,    180482,  180482,  180482,  180482,     2.8,     2.7,     3.6,     4.4,     7.8,     8.7,  249.9,  0.00142,      0,       0,       0,       0,       0
43001866  ,    178692,  178692,  178692,  178692,     2.8,     2.7,     3.6,     4.6,     8.0,    14.2,  250.9,  0.00142,      0,       0,       0,       0,       0
43152429  ,    175474,  145887,  145887,  145887,     3.4,     2.7,     3.8,     8.1,   177.2,   179.4,  251.9,  0.00141,      1,     102,     102,       0,    8122
43281761  ,    179525,  179525,  179525,  179525,     2.8,     2.7,     3.6,     4.2,     7.4,     9.9,  252.7,  0.00141,      0,       0,       0,       0,       0
43446453  ,    160030,   42894,   42894,   42894,    11.6,     2.7,     3.8,     7.4,  2815.4,  2818.2,  256.5,  0.00140,      1,      95,      95,       0,    8119
43627997  ,    176283,  176283,  176283,  176283,     2.8,     2.7,     3.7,     4.4,    16.6,    27.3,  257.5,  0.00147,      0,       0,       0,       0,       0
43810060  ,    176453,  176453,  176453,  176453,     2.8,     2.7,     3.7,     4.7,     7.7,     9.4,  258.6,  0.00146,      0,       0,       0,       0,       0
43973635  ,    176843,  158617,  158617,  158617,     3.1,     2.7,     3.8,     4.7,   110.2,   111.8,  259.6,  0.00146,      1,     105,     105,       0,    8119
44155993  ,    177030,  177030,  177030,  177030,     2.8,     2.7,     3.8,     4.8,     7.8,    10.2,  260.6,  0.00145,      0,       0,       0,       0,       0
44319035  ,    176113,  157428,  157428,  157428,     3.2,     2.7,     3.8,     6.6,   113.1,   115.1,  261.7,  0.00145,      1,     108,     108,       0,    8112
44500600  ,    176375,  176375,  176375,  176375,     2.8,     2.7,     3.8,     4.7,     7.9,     9.7,  262.7,  0.00144,      0,       0,       0,       0,       0
44682435  ,    176349,  176349,  176349,  176349,     2.8,     2.7,     3.7,     4.7,     8.9,    10.6,  263.7,  0.00144,      0,       0,       0,       0,       0
44844836  ,    175463,  157449,  157449,  157449,     3.2,     2.7,     3.8,     4.8,   109.0,   110.5,  264.8,  0.00144,      1,     103,     103,       0,    8119
45026529  ,    176601,  176601,  176601,  176601,     2.8,     2.7,     3.7,     4.4,    10.5,    12.3,  265.8,  0.00143,      0,       0,       0,       0,       0
45190808  ,    178085,  159269,  159269,  159269,     3.1,     2.7,     3.7,     5.6,   112.3,   117.2,  266.8,  0.00143,      2,   14794,   14901,    7344,    9018
45374894  ,    178913,  178913,  178913,  178913,     2.8,     2.7,     3.6,     4.2,     9.3,    11.8,  267.8,  0.00142,      0,       0,       0,       0,       0
45562935  ,    182140,  182140,  182140,  182140,     2.7,     2.7,     3.5,     4.1,     7.6,    16.6,  268.9,  0.00142,      0,       0,       0,       0,       0
45728063  ,    178863,  160076,  160076,  160076,     3.1,     2.7,     3.7,     4.7,   112.2,   114.1,  269.9,  0.00141,      1,     106,     106,       0,    8115
45911437  ,    178133,  178133,  178133,  178133,     2.8,     2.7,     3.6,     4.3,    10.5,    29.8,  270.9,  0.00141,      0,       0,       0,       0,       0
46075469  ,    178481,  159033,  159033,  159033,     3.1,     2.7,     3.7,     5.0,   115.9,   118.1,  272.0,  0.00140,      1,     111,     111,       0,    8115
46259270  ,    179838,  179838,  179838,  179838,     2.8,     2.7,     3.6,     4.3,     8.1,     9.3,  273.0,  0.00140,      0,       0,       0,       0,       0
46426448  ,    179686,  159690,  159690,  159690,     3.1,     2.6,     3.6,     4.5,   120.2,   122.3,  274.0,  0.00139,      1,     115,     115,       0,    8112
46612054  ,    180221,  180221,  180221,  180221,     2.8,     2.7,     3.6,     4.3,     8.4,    11.3,  275.1,  0.00139,      0,       0,       0,       0,       0
46799325  ,    181460,  181460,  181460,  181460,     2.7,     2.7,     3.5,     4.0,     6.8,     8.4,  276.1,  0.00138,      0,       0,       0,       0,       0
46963394  ,    177653,  159066,  159066,  159066,     3.1,     2.7,     3.6,     7.3,   111.8,   113.4,  277.1,  0.00138,      1,     106,     106,       0,    8118
47148717  ,    179983,  179983,  179983,  179983,     2.8,     2.7,     3.6,     4.2,    12.3,    16.0,  278.2,  0.00137,      0,       0,       0,       0,       0
47317259  ,    178018,  159519,  159519,  159519,     3.1,     2.7,     3.7,     6.7,   113.9,   115.8,  279.2,  0.00137,      1,     108,     108,       0,    8116
47500684  ,    178185,  178185,  178185,  178185,     2.8,     2.7,     3.7,     4.2,     8.7,    10.1,  280.2,  0.00136,      0,       0,       0,       0,       0
47687507  ,    181108,  181108,  181108,  181108,     2.7,     2.7,     3.5,     4.1,     8.5,    10.2,  281.3,  0.00136,      0,       0,       0,       0,       0
47853310  ,    179107,  160731,  160731,  160731,     3.1,     2.7,     3.6,     4.5,   109.0,   111.1,  282.3,  0.00135,      1,     105,     105,       0,    8115
48037538  ,    178867,  178867,  178867,  178867,     2.8,     2.7,     3.6,     4.1,     8.8,    19.4,  283.3,  0.00135,      0,       0,       0,       0,       0
48202095  ,    177340,  159351,  159351,  159351,     3.1,     2.7,     3.7,     6.4,   108.0,   116.0,  284.4,  0.00134,      1,     101,     101,       0,    8115
48387062  ,    179480,  179480,  179480,  179480,     2.8,     2.7,     3.6,     4.3,     9.0,    15.6,  285.4,  0.00134,      0,       0,       0,       0,       0
48551696  ,    177599,  159463,  159463,  159463,     3.1,     2.7,     3.7,     6.6,   108.6,   110.1,  286.4,  0.00133,      1,     103,     103,       0,    8116
48737232  ,    179875,  179875,  179875,  179875,     2.8,     2.7,     3.6,     4.4,     8.2,    11.4,  287.5,  0.00133,      0,       0,       0,       0,       0
48921606  ,    178615,  178615,  178615,  178615,     2.8,     2.7,     3.6,     4.5,     8.1,    12.1,  288.5,  0.00133,      0,       0,       0,       0,       0
49084615  ,    175202,  157981,  157981,  157981,     3.1,     2.7,     3.7,     7.4,   109.2,   119.1,  289.5,  0.00132,      1,     104,     104,       0,    8115
49268926  ,    179132,  179132,  179132,  179132,     2.8,     2.7,     3.6,     4.6,     7.7,    10.0,  290.6,  0.00132,      0,       0,       0,       0,       0
49431769  ,    177861,  156767,  156767,  156767,     3.2,     2.7,     3.6,     8.2,   125.8,   127.0,  291.6,  0.00131,      1,     120,     120,       0,    8113
49615479  ,    178508,  178508,  178508,  178508,     2.8,     2.7,     3.7,     4.2,     7.2,     8.9,  292.6,  0.00131,      0,       0,       0,       0,       0
49799854  ,    178666,  178666,  178666,  178666,     2.8,     2.7,     3.6,     4.2,     8.0,    10.5,  293.7,  0.00131,      0,       0,       0,       0,       0
49967061  ,    178183,  161296,  161296,  161296,     3.1,     2.7,     3.6,     4.4,   100.8,   102.8,  294.7,  0.00130,      1,      96,      96,       0,    8115
50139325  ,    166882,  166882,  166882,  166882,     3.0,     2.7,     3.6,     4.4,    66.1,    69.5,  295.7,  0.00130,      0,       0,       0,       0,       0
50302049  ,    177203,  157273,  157273,  157273,     3.2,     2.7,     3.7,     6.5,   119.9,   121.9,  296.8,  0.00131,      1,     115,     115,       0,    8110
50484821  ,    177317,  177317,  177317,  177317,     2.8,     2.7,     3.6,     4.3,    13.9,    15.3,  297.8,  0.00131,      0,       0,       0,       0,       0
50670150  ,    179852,  179852,  179852,  179852,     2.8,     2.7,     3.5,     4.1,     6.7,     8.0,  298.8,  0.00131,      0,       0,       0,       0,       0
50835178  ,    178406,  159960,  159960,  159960,     3.1,     2.7,     3.6,     4.6,   109.9,   111.7,  299.9,  0.00130,      1,     105,     105,       0,    8122
51017950  ,    176756,  176756,  176756,  176756,     2.8,     2.7,     3.7,     4.6,    14.8,    21.4,  300.9,  0.00130,      0,       0,       0,       0,       0
51181572  ,    177516,  158534,  158534,  158534,     3.1,     2.7,     3.7,     5.1,   114.7,   117.2,  301.9,  0.00129,      1,     109,     109,       0,    8116
51365422  ,    177445,  177445,  177445,  177445,     2.8,     2.7,     3.7,     4.4,     6.7,     9.0,  303.0,  0.00129,      0,       0,       0,       0,       0
51528613  ,    158084,  158084,  158084,  158084,     3.1,     2.7,     3.6,     4.5,   120.9,   122.8,  304.0,  0.00129,      1,     116,     116,       0,    8115
51712466  ,    177124,  177124,  177124,  177124,     2.8,     2.7,     3.7,     4.8,     7.2,   138.1,  305.0,  0.00134,      0,       0,       0,       0,       0
51896332  ,    178173,  178173,  178173,  178173,     2.8,     2.7,     3.7,     4.3,     7.3,     8.2,  306.1,  0.00134,      0,       0,       0,       0,       0
52059263  ,    176784,  158012,  158012,  158012,     3.2,     2.7,     3.7,     6.2,   113.1,   114.4,  307.1,  0.00134,      1,     108,     108,       0,    8115
52242026  ,    177623,  177623,  177623,  177623,     2.8,     2.7,     3.7,     4.6,     7.8,    15.2,  308.1,  0.00133,      0,       0,       0,       0,       0
52405491  ,    176508,  158472,  158472,  158472,     3.1,     2.7,     3.7,     7.0,   108.4,   110.1,  309.1,  0.00133,      1,     104,     104,       0,    8112
52586225  ,    175708,  175708,  175708,  175708,     2.8,     2.7,     3.7,     4.5,    12.2,    14.0,  310.2,  0.00132,      0,       0,       0,       0,       0
52770487  ,    178725,  178725,  178725,  178725,     2.8,     2.7,     3.6,     4.3,     7.5,     9.3,  311.2,  0.00132,      0,       0,       0,       0,       0
52933472  ,    175854,  157943,  157943,  157943,     3.2,     2.7,     3.7,     5.0,   110.3,   111.5,  312.2,  0.00132,      1,     104,     104,       0,    8119
53117533  ,    178342,  178342,  178342,  178342,     2.8,     2.7,     3.5,     4.1,    13.5,    17.8,  313.3,  0.00131,      0,       0,       0,       0,       0
53280071  ,    174813,  157421,  157421,  157421,     3.2,     2.7,     3.7,     4.5,   106.5,   108.6,  314.3,  0.00131,      1,     100,     100,       0,    8117
53464475  ,    178197,  178197,  178197,  178197,     2.8,     2.7,     3.6,     4.2,    12.7,    14.7,  315.3,  0.00131,      0,       0,       0,       0,       0
53649317  ,    179966,  178916,  178916,  178916,     2.8,     2.7,     3.6,     4.1,     8.5,    10.2,  316.4,  0.00130,      0,       0,       0,       0,       0
53815639  ,    179890,  161249,  161249,  161249,     3.1,     2.7,     3.6,     4.3,   110.6,   111.7,  317.4,  0.00130,      1,     105,     105,       0,    8118
54000304  ,    179215,  179215,  179215,  179215,     2.8,     2.7,     3.6,     4.2,     8.1,     9.8,  318.4,  0.00130,      0,       0,       0,       0,       0
54165800  ,    179040,  160413,  160413,  160413,     3.1,     2.7,     3.7,     4.4,   111.1,   113.5,  319.5,  0.00129,      1,     104,     104,       0,    8112
54350935  ,    179909,  179909,  179909,  179909,     2.8,     2.7,     3.6,     4.1,     7.1,    12.5,  320.5,  0.00129,      0,       0,       0,       0,       0
54512978  ,    177493,  157103,  157103,  157103,     3.2,     2.7,     3.7,     4.6,   123.1,   125.4,  321.5,  0.00128,      1,     117,     117,       0,    8116
54697004  ,    178767,  178767,  178767,  178767,     2.8,     2.7,     3.6,     4.1,     7.4,     9.0,  322.6,  0.00128,      0,       0,       0,       0,       0
54882061  ,    179463,  179463,  179463,  179463,     2.8,     2.7,     3.6,     4.3,     6.9,    13.9,  323.6,  0.00128,      0,       0,       0,       0,       0
55042371  ,    176071,  155444,  155444,  155444,     3.2,     2.7,     3.7,     5.9,   124.0,   125.5,  324.6,  0.00127,      1,     119,     119,       0,    8119
55226200  ,    178741,  178741,  178741,  178741,     2.8,     2.7,     3.7,     4.2,     6.9,    12.8,  325.6,  0.00127,      0,       0,       0,       0,       0
55387020  ,    177703,  155956,  155956,  155956,     3.2,     2.7,     3.7,     4.5,   129.3,   130.8,  326.7,  0.00126,      1,     117,     117,       0,    8115
55570379  ,    178129,  178129,  178129,  178129,     2.8,     2.7,     3.6,     4.3,     7.6,    12.8,  327.7,  0.00126,      0,       0,       0,       0,       0
55754573  ,    178454,  178454,  178454,  178454,     2.8,     2.7,     3.6,     4.2,     8.3,    10.6,  328.7,  0.00126,      0,       0,       0,       0,       0
55920913  ,    179893,  161290,  161290,  161290,     3.1,     2.7,     3.6,     4.2,   110.3,   112.2,  329.8,  0.00125,      1,     105,     105,       0,    8112
56106481  ,    180101,  180101,  180101,  180101,     2.8,     2.7,     3.6,     4.2,     7.4,    10.1,  330.8,  0.00125,      0,       0,       0,       0,       0
56271202  ,    176608,  159029,  159029,  159029,     3.1,     2.7,     3.7,     5.7,   106.6,   111.7,  331.8,  0.00124,      1,     102,     102,       0,    8112
56454010  ,    177518,  177518,  177518,  177518,     2.8,     2.7,     3.7,     4.4,     8.0,    13.1,  332.9,  0.00124,      0,       0,       0,       0,       0
56630367  ,    177917,  177917,  177917,  177917,     2.8,     2.7,     3.6,     4.2,     7.1,     8.7,  333.9,  0.00124,      0,       0,       0,       0,       0
56813829  ,    177012,  159244,  159244,  159244,     3.1,     2.7,     3.7,     6.2,   119.8,   127.1,  335.0,  0.00123,      1,     114,     114,       0,    8119
56996191  ,    176723,  176723,  176723,  176723,     2.8,     2.7,     3.6,     5.1,    12.6,    39.6,  336.0,  0.00123,      0,       0,       0,       0,       0
57159589  ,    177417,  158458,  158458,  158458,     3.1,     2.7,     3.7,     5.4,   113.5,   115.9,  337.1,  0.00123,      1,     109,     109,       0,    8119
57342775  ,    177829,  177829,  177829,  177829,     2.8,     2.7,     3.6,     4.4,     7.8,     9.6,  338.1,  0.00122,      0,       0,       0,       0,       0
57505371  ,    174449,  156780,  156780,  156780,     3.2,     2.7,     3.8,     6.7,   109.7,   113.4,  339.1,  0.00122,      1,     104,     104,       0,    8112
57687632  ,    176311,  176311,  176311,  176311,     2.8,     2.7,     3.7,     6.0,     8.2,     9.6,  340.2,  0.00122,      0,       0,       0,       0,       0
57872260  ,    178904,  178904,  178904,  178904,     2.8,     2.7,     3.6,     4.3,     7.8,     9.7,  341.2,  0.00122,      0,       0,       0,       0,       0
58037270  ,    177944,  159161,  159161,  159161,     3.1,     2.7,     3.7,     4.9,   112.3,   113.9,  342.2,  0.00121,      1,     108,     108,       0,    8115
58220075  ,    177527,  177527,  177527,  177527,     2.8,     2.7,     3.7,     4.6,     8.0,    10.8,  343.3,  0.00121,      0,       0,       0,       0,       0
58384354  ,    178549,  159187,  159187,  159187,     3.1,     2.7,     3.6,     5.6,   115.8,   118.3,  344.3,  0.00121,      1,     111,     111,       0,    8112
58568153  ,    178520,  178520,  178520,  178520,     2.8,     2.7,     3.6,     4.6,     8.0,    14.2,  345.3,  0.00120,      0,       0,       0,       0,       0
58750476  ,    176676,  176676,  176676,  176676,     2.8,     2.7,     3.7,     5.2,     7.9,    10.2,  346.4,  0.00120,      0,       0,       0,       0,       0
58910889  ,    176856,  155500,  155500,  155500,     3.2,     2.7,     3.7,     6.6,   127.9,   129.6,  347.4,  0.00120,      1,     123,     123,       0,    8122
59093591  ,    177645,  177645,  177645,  177645,     2.8,     2.7,     3.6,     4.3,    10.3,    11.8,  348.4,  0.00119,      0,       0,       0,       0,       0
59259973  ,    177255,  159841,  159841,  159841,     3.1,     2.7,     3.6,     4.8,   105.5,   107.8,  349.5,  0.00119,      1,     100,     100,       0,    8112
59442655  ,    177251,  177251,  177251,  177251,     2.8,     2.7,     3.6,     4.2,    13.3,    21.3,  350.5,  0.00119,      0,       0,       0,       0,       0
59608876  ,    178474,  178474,  178474,  178474,     2.8,     2.7,     3.6,     4.2,    12.8,    15.8,  351.4,  0.00118,      0,       0,       0,       0,       0
59792098  ,    178067,  161006,  161006,  161006,     3.1,     2.7,     3.6,     4.2,   112.0,   114.4,  352.6,  0.00118,      1,     107,     107,       0,    8115
59977604  ,    179711,  179711,  179711,  179711,     2.8,     2.7,     3.6,     4.1,     5.0,     7.7,  353.6,  0.00118,      0,       0,       0,       0,       0
60142457  ,    177861,  159792,  159792,  159792,     3.1,     2.7,     3.7,     4.3,   108.0,   109.3,  354.6,  0.00117,      1,     102,     102,       0,    8115
60326807  ,    179018,  179018,  179018,  179018,     2.8,     2.7,     3.6,     4.2,     7.8,    18.6,  355.7,  0.00117,      0,       0,       0,       0,       0
60490022  ,    178311,  158177,  158177,  158177,     3.1,     2.7,     3.6,     4.4,   120.1,   122.5,  356.7,  0.00117,      1,     115,     115,       0,    8109
60675833  ,    178582,  178582,  178582,  178582,     2.8,     2.7,     3.6,     4.1,    14.9,    24.6,  357.7,  0.00116,      0,       0,       0,       0,       0
60862529  ,    181036,  181036,  181036,  181036,     2.7,     2.7,     3.5,     4.0,     7.1,     8.4,  358.8,  0.00116,      0,       0,       0,       0,       0
