INFO  11:37:44 Using data-center name 'datacenter1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
INFO  11:37:44 New Cassandra host /172.31.28.223:9042 added
Connected to cluster: Test Cluster
Datatacenter: datacenter1; Host: /172.31.28.223; Rack: rack1
Created schema. Sleeping 1s for propagation.
Sleeping 2s...
Warming up likelyquery0 with 50000 iterations...
Running [likelyquery0] with 200 threads for 50000000 iteration
type,      total ops,    op/s,    pk/s,   row/s,    mean,     med,     .95,     .99,    .999,     max,   time,   stderr, errors,  gc: #,  max ms,  sum ms,  sdv ms,      mb
total,      46876670,    7456,    7456,    7456,    26.8,    24.3,    52.0,    63.7,    76.6,   118.9, 6558.4,  0.00085,      0,      0,       0,       0,       0,       0
total,      46884684,    7680,    7680,    7680,    26.0,    24.2,    42.2,    51.5,    62.8,    77.2, 6559.5,  0.00085,      0,      0,       0,       0,       0,       0
total,      46892521,    7505,    7505,    7505,    26.6,    24.6,    41.9,    60.2,    71.3,   135.7, 6560.5,  0.00085,      0,      0,       0,       0,       0,       0
total,      46900101,    7214,    7214,    7214,    27.3,    25.0,    43.0,    64.2,    70.7,   108.3, 6561.6,  0.00085,      0,      0,       0,       0,       0,       0
total,      46908096,    7708,    7708,    7708,    26.4,    24.5,    41.5,    49.6,    61.9,    79.4, 6562.6,  0.00085,      0,      0,       0,       0,       0,       0
total,      46916014,    7648,    7648,    7648,    26.1,    24.4,    41.4,    49.4,    61.8,    74.5, 6563.6,  0.00085,      0,      0,       0,       0,       0,       0
total,      46923866,    7543,    7543,    7543,    26.4,    24.7,    39.6,    54.1,    68.1,    79.6, 6564.7,  0.00085,      0,      0,       0,       0,       0,       0
total,      46931711,    7599,    7599,    7599,    26.4,    24.8,    39.3,    47.2,    60.1,    68.2, 6565.7,  0.00085,      0,      0,       0,       0,       0,       0
total,      46939598,    7589,    7589,    7589,    26.3,    24.5,    40.4,    51.8,    69.9,    79.6, 6566.8,  0.00085,      0,      0,       0,       0,       0,       0
total,      46947467,    7565,    7565,    7565,    26.4,    24.3,    45.7,    58.4,    67.9,    79.4, 6567.8,  0.00085,      0,      0,       0,       0,       0,       0
total,      46955184,    7390,    7390,    7390,    27.1,    24.8,    40.7,    66.8,    79.4,    99.1, 6568.8,  0.00085,      0,      0,       0,       0,       0,       0
total,      46963092,    7420,    7420,    7420,    27.0,    24.6,    48.3,    56.6,    67.2,    80.4, 6569.9,  0.00085,      0,      0,       0,       0,       0,       0
total,      46970776,    7454,    7454,    7454,    26.8,    24.6,    45.0,    61.7,    72.3,    96.7, 6570.9,  0.00085,      0,      0,       0,       0,       0,       0
total,      46978377,    7343,    7343,    7343,    27.3,    24.5,    58.1,    69.0,    82.7,   100.7, 6572.0,  0.00085,      0,      0,       0,       0,       0,       0
total,      46986273,    7561,    7561,    7561,    26.4,    24.7,    40.6,    49.5,    62.8,    77.0, 6573.0,  0.00085,      0,      0,       0,       0,       0,       0
total,      46994180,    7601,    7601,    7601,    26.3,    24.8,    39.9,    47.6,    61.0,    69.3, 6574.1,  0.00085,      0,      0,       0,       0,       0,       0
total,      47002034,    7530,    7530,    7530,    26.5,    24.5,    41.8,    56.8,    66.2,    81.8, 6575.1,  0.00085,      0,      0,       0,       0,       0,       0
total,      47010001,    7577,    7577,    7577,    26.4,    24.5,    43.7,    51.1,    62.1,    77.5, 6576.1,  0.00085,      0,      0,       0,       0,       0,       0
total,      47017800,    7474,    7474,    7474,    26.7,    24.8,    39.3,    58.5,    68.9,    79.6, 6577.2,  0.00085,      0,      0,       0,       0,       0,       0
total,      47025406,    7228,    7228,    7228,    27.7,    24.6,    55.0,    71.6,    83.7,    95.4, 6578.2,  0.00085,      0,      0,       0,       0,       0,       0
total,      47033361,    7598,    7598,    7598,    26.3,    24.3,    39.4,    60.4,    72.9,    83.5, 6579.3,  0.00085,      0,      0,       0,       0,       0,       0
total,      47041198,    7508,    7508,    7508,    26.6,    24.6,    42.0,    59.3,    71.4,    87.9, 6580.3,  0.00085,      0,      0,       0,       0,       0,       0
total,      47049113,    7620,    7620,    7620,    26.2,    24.6,    40.0,    48.4,    61.9,    77.4, 6581.4,  0.00085,      0,      0,       0,       0,       0,       0
total,      47056610,    7164,    7164,    7164,    27.9,    24.7,    57.8,    76.3,    84.4,   141.9, 6582.4,  0.00085,      0,      0,       0,       0,       0,       0
total,      47064467,    7498,    7498,    7498,    26.7,    24.7,    44.5,    56.4,    64.3,    75.8, 6583.5,  0.00085,      0,      0,       0,       0,       0,       0
total,      47072358,    7599,    7599,    7599,    26.3,    24.5,    42.6,    51.1,    62.1,    86.6, 6584.5,  0.00085,      0,      0,       0,       0,       0,       0
total,      47080086,    7402,    7402,    7402,    27.0,    24.6,    46.1,    70.7,    80.9,    98.9, 6585.5,  0.00085,      0,      0,       0,       0,       0,       0
total,      47088005,    7320,    7320,    7320,    27.3,    24.6,    52.5,    62.8,    75.1,    87.0, 6586.6,  0.00085,      0,      0,       0,       0,       0,       0
total,      47095935,    7559,    7559,    7559,    26.5,    24.8,    42.9,    50.0,    62.3,    83.0, 6587.7,  0.00085,      0,      0,       0,       0,       0,       0
total,      47103685,    7414,    7414,    7414,    26.9,    24.6,    50.5,    61.9,    72.1,    87.9, 6588.7,  0.00085,      0,      0,       0,       0,       0,       0
total,      47111607,    7622,    7622,    7622,    26.3,    24.6,    39.9,    48.6,    67.4,    87.5, 6589.8,  0.00085,      0,      0,       0,       0,       0,       0
total,      47119375,    7518,    7518,    7518,    26.6,    24.6,    42.9,    56.6,    68.4,    80.8, 6590.8,  0.00085,      0,      0,       0,       0,       0,       0
total,      47127332,    7658,    7658,    7658,    26.1,    24.6,    38.2,    46.2,    56.6,    64.8, 6591.8,  0.00085,      0,      0,       0,       0,       0,       0
total,      47135188,    7579,    7579,    7579,    26.3,    24.7,    38.9,    49.7,    65.6,    79.1, 6592.9,  0.00085,      0,      0,       0,       0,       0,       0
total,      47143051,    7355,    7355,    7355,    27.2,    24.6,    49.3,    59.5,    71.5,    80.3, 6593.9,  0.00085,      0,      0,       0,       0,       0,       0
total,      47150829,    7401,    7401,    7401,    27.0,    24.5,    52.4,    61.5,    74.5,    95.0, 6595.0,  0.00085,      0,      0,       0,       0,       0,       0
total,      47158670,    7546,    7546,    7546,    26.5,    24.7,    39.2,    56.8,    67.2,    72.0, 6596.0,  0.00085,      0,      0,       0,       0,       0,       0
total,      47166518,    7411,    7411,    7411,    27.0,    24.4,    54.8,    63.3,    75.2,   113.7, 6597.1,  0.00085,      0,      0,       0,       0,       0,       0
total,      47174331,    7565,    7565,    7565,    26.4,    24.5,    37.8,    62.2,    75.5,    81.9, 6598.1,  0.00085,      0,      0,       0,       0,       0,       0
total,      47182176,    7510,    7510,    7510,    26.6,    24.5,    48.6,    58.3,    66.6,    72.7, 6599.2,  0.00085,      0,      0,       0,       0,       0,       0
total,      47190068,    7627,    7627,    7627,    26.2,    24.6,    40.0,    48.2,    59.6,    66.2, 6600.2,  0.00085,      0,      0,       0,       0,       0,       0
total,      47197853,    7575,    7575,    7575,    26.4,    24.6,    40.2,    54.3,    63.4,    78.3, 6601.2,  0.00085,      0,      0,       0,       0,       0,       0
total,      47205713,    7378,    7378,    7378,    27.1,    24.8,    47.5,    55.6,    67.1,    75.4, 6602.3,  0.00085,      0,      0,       0,       0,       0,       0
total,      47213367,    7392,    7392,    7392,    27.0,    24.7,    52.0,    60.9,    71.0,    75.0, 6603.3,  0.00085,      0,      0,       0,       0,       0,       0
total,      47220978,    7260,    7260,    7260,    27.5,    25.1,    42.4,    61.7,    73.9,    86.2, 6604.4,  0.00085,      0,      0,       0,       0,       0,       0
total,      47228917,    7641,    7641,    7641,    26.2,    24.5,    40.6,    48.0,    59.3,    75.6, 6605.4,  0.00085,      0,      0,       0,       0,       0,       0
total,      47236525,    7363,    7363,    7363,    27.2,    24.7,    50.4,    64.1,    77.6,    84.3, 6606.5,  0.00085,      0,      0,       0,       0,       0,       0
total,      47244311,    7415,    7415,    7415,    27.0,    24.7,    49.2,    57.8,    68.9,    81.3, 6607.5,  0.00085,      0,      0,       0,       0,       0,       0
total,      47252134,    7557,    7557,    7557,    26.5,    24.3,    48.7,    57.2,    68.0,    83.5, 6608.5,  0.00085,      0,      0,       0,       0,       0,       0
total,      47259932,    7496,    7496,    7496,    26.6,    24.5,    49.3,    58.6,    67.2,    81.1, 6609.6,  0.00085,      0,      0,       0,       0,       0,       0
total,      47267655,    7313,    7313,    7313,    27.3,    25.2,    44.7,    55.2,    67.9,    86.3, 6610.6,  0.00085,      0,      0,       0,       0,       0,       0
total,      47275437,    7494,    7494,    7494,    26.7,    24.6,    44.6,    61.8,    72.7,    84.4, 6611.7,  0.00085,      0,      0,       0,       0,       0,       0
total,      47283306,    7514,    7514,    7514,    26.6,    24.5,    42.2,    61.4,    71.1,    84.5, 6612.7,  0.00085,      0,      0,       0,       0,       0,       0
total,      47291109,    7442,    7442,    7442,    26.9,    24.5,    40.0,    77.4,    87.6,    98.9, 6613.8,  0.00085,      0,      0,       0,       0,       0,       0
total,      47298879,    7522,    7522,    7522,    26.6,    24.7,    43.1,    54.4,    67.4,    81.6, 6614.8,  0.00085,      0,      0,       0,       0,       0,       0
total,      47306637,    7405,    7405,    7405,    27.0,    24.6,    42.0,    61.3,    76.8,   126.7, 6615.8,  0.00085,      0,      0,       0,       0,       0,       0
total,      47314622,    7678,    7678,    7678,    26.0,    24.1,    41.1,    54.5,    64.4,    74.0, 6616.9,  0.00085,      0,      0,       0,       0,       0,       0
total,      47322557,    7464,    7464,    7464,    26.8,    24.6,    42.1,    64.1,    79.1,   111.7, 6618.0,  0.00085,      0,      0,       0,       0,       0,       0
total,      47330007,    7191,    7191,    7191,    27.8,    24.8,    58.3,    74.9,    91.5,   124.7, 6619.0,  0.00085,      0,      0,       0,       0,       0,       0
total,      47337676,    7395,    7395,    7395,    26.8,    24.6,    41.2,    60.2,    70.3,   102.7, 6620.0,  0.00084,      0,      0,       0,       0,       0,       0
total,      47345522,    7555,    7555,    7555,    26.7,    24.7,    44.2,    51.8,    63.0,    74.7, 6621.1,  0.00084,      0,      0,       0,       0,       0,       0
total,      47353247,    7418,    7418,    7418,    26.9,    24.8,    41.0,    60.4,    70.6,    84.6, 6622.1,  0.00084,      0,      0,       0,       0,       0,       0
total,      47360944,    7419,    7419,    7419,    27.0,    24.4,    53.4,    66.2,    74.9,   130.3, 6623.1,  0.00084,      0,      0,       0,       0,       0,       0
total,      47368675,    7444,    7444,    7444,    26.9,    24.3,    56.2,    62.8,    81.0,    97.0, 6624.2,  0.00084,      0,      0,       0,       0,       0,       0
total,      47376538,    7539,    7539,    7539,    26.5,    24.6,    39.7,    58.0,    71.3,    82.8, 6625.2,  0.00084,      0,      0,       0,       0,       0,       0
total,      47384413,    7564,    7564,    7564,    26.5,    24.6,    43.4,    54.3,    65.4,    75.2, 6626.3,  0.00084,      0,      0,       0,       0,       0,       0
total,      47392418,    7691,    7691,    7691,    26.0,    24.4,    38.8,    46.7,    61.1,    73.3, 6627.3,  0.00084,      0,      0,       0,       0,       0,       0
total,      47400212,    7438,    7438,    7438,    26.9,    24.5,    51.4,    59.2,    74.4,    82.5, 6628.4,  0.00084,      0,      0,       0,       0,       0,       0
total,      47408151,    7463,    7463,    7463,    26.8,    24.5,    45.3,    53.0,    64.9,    75.0, 6629.4,  0.00084,      0,      0,       0,       0,       0,       0
total,      47415975,    7514,    7514,    7514,    26.6,    24.6,    44.3,    57.2,    70.7,   104.9, 6630.5,  0.00084,      0,      0,       0,       0,       0,       0
total,      47423850,    7527,    7527,    7527,    26.5,    24.8,    40.2,    51.6,    67.3,    90.1, 6631.5,  0.00084,      0,      0,       0,       0,       0,       0
total,      47431592,    7500,    7500,    7500,    26.7,    24.4,    40.8,    68.1,    83.3,    99.7, 6632.5,  0.00084,      0,      0,       0,       0,       0,       0
total,      47439293,    7478,    7478,    7478,    26.8,    24.6,    41.6,    65.7,    81.6,   131.2, 6633.6,  0.00084,      0,      0,       0,       0,       0,       0
total,      47447013,    7459,    7459,    7459,    26.8,    24.5,    42.8,    65.3,    76.3,   102.2, 6634.6,  0.00084,      0,      0,       0,       0,       0,       0
total,      47454635,    7149,    7149,    7149,    27.9,    25.0,    54.3,    63.1,    74.4,   135.6, 6635.7,  0.00084,      0,      0,       0,       0,       0,       0
total,      47462240,    7337,    7337,    7337,    27.3,    24.7,    55.1,    66.4,    80.8,   113.7, 6636.7,  0.00084,      0,      0,       0,       0,       0,       0
total,      47469911,    7406,    7406,    7406,    27.0,    24.5,    56.8,    66.0,    79.5,    89.3, 6637.7,  0.00084,      0,      0,       0,       0,       0,       0
total,      47477772,    7301,    7301,    7301,    27.4,    24.7,    52.6,    63.4,    73.0,    90.4, 6638.8,  0.00084,      0,      0,       0,       0,       0,       0
total,      47485475,    7356,    7356,    7356,    27.2,    24.6,    60.0,    67.0,    83.7,   128.9, 6639.9,  0.00084,      0,      0,       0,       0,       0,       0
total,      47493238,    7456,    7456,    7456,    26.8,    24.4,    51.1,    61.0,    70.5,    86.8, 6640.9,  0.00084,      0,      0,       0,       0,       0,       0
total,      47500927,    7389,    7389,    7389,    27.1,    25.0,    43.8,    62.3,    73.5,    96.7, 6641.9,  0.00084,      0,      0,       0,       0,       0,       0
total,      47508878,    7615,    7615,    7615,    26.2,    24.6,    40.2,    47.8,    61.5,    83.2, 6643.0,  0.00084,      0,      0,       0,       0,       0,       0
total,      47516828,    7578,    7578,    7578,    26.4,    24.5,    38.9,    60.1,    70.2,    75.2, 6644.0,  0.00084,      0,      0,       0,       0,       0,       0
total,      47524611,    7383,    7383,    7383,    27.1,    24.7,    52.6,    59.6,    73.7,    97.3, 6645.1,  0.00084,      0,      0,       0,       0,       0,       0
total,      47532327,    7421,    7421,    7421,    26.9,    24.6,    52.6,    62.7,    83.5,    97.3, 6646.1,  0.00084,      0,      0,       0,       0,       0,       0
total,      47540538,    7415,    7415,    7415,    27.0,    24.5,    43.4,    65.6,    75.5,   106.2, 6647.2,  0.00084,      0,      0,       0,       0,       0,       0
total,      47548477,    7689,    7689,    7689,    26.0,    24.3,    40.4,    50.8,    62.5,    85.8, 6648.3,  0.00084,      0,      0,       0,       0,       0,       0
total,      47556129,    7324,    7324,    7324,    27.3,    24.7,    41.7,    82.4,    95.5,   108.3, 6649.3,  0.00084,      0,      0,       0,       0,       0,       0
total,      47563937,    7554,    7554,    7554,    26.4,    24.5,    39.5,    59.8,    74.5,   104.5, 6650.4,  0.00084,      0,      0,       0,       0,       0,       0
total,      47571879,    7595,    7595,    7595,    26.3,    24.3,    41.7,    59.0,    72.9,    91.6, 6651.4,  0.00084,      0,      0,       0,       0,       0,       0
total,      47579627,    7449,    7449,    7449,    26.8,    24.7,    48.3,    58.8,    68.5,    83.6, 6652.4,  0.00084,      0,      0,       0,       0,       0,       0
total,      47587290,    7385,    7385,    7385,    27.1,    24.8,    54.2,    61.9,    76.6,    92.3, 6653.5,  0.00084,      0,      0,       0,       0,       0,       0
total,      47595160,    7547,    7547,    7547,    26.3,    24.4,    41.7,    51.9,    68.5,    85.4, 6654.5,  0.00084,      0,      0,       0,       0,       0,       0
total,      47602980,    7448,    7448,    7448,    27.1,    24.4,    51.8,    63.0,    73.8,    86.5, 6655.6,  0.00084,      0,      0,       0,       0,       0,       0
total,      47610677,    7363,    7363,    7363,    27.1,    24.8,    51.9,    60.4,    73.7,    90.0, 6656.6,  0.00084,      0,      0,       0,       0,       0,       0
total,      47618711,    7732,    7732,    7732,    25.9,    24.4,    39.7,    46.2,    55.9,    64.8, 6657.7,  0.00084,      0,      0,       0,       0,       0,       0
total,      47626649,    7568,    7568,    7568,    26.4,    24.3,    44.2,    60.5,    72.4,   154.6, 6658.7,  0.00084,      0,      0,       0,       0,       0,       0
total,      47634650,    7711,    7711,    7711,    25.9,    24.5,    38.8,    45.6,    59.1,    67.3, 6659.7,  0.00084,      0,      0,       0,       0,       0,       0
total,      47642465,    7540,    7540,    7540,    26.5,    24.6,    39.6,    56.6,    69.5,    90.4, 6660.8,  0.00084,      0,      0,       0,       0,       0,       0
total,      47650265,    7505,    7505,    7505,    26.7,    24.9,    44.0,    50.6,    66.4,    73.3, 6661.8,  0.00084,      0,      0,       0,       0,       0,       0
total,      47658176,    7400,    7400,    7400,    27.0,    24.6,    42.7,    60.7,    68.5,    78.9, 6662.9,  0.00084,      0,      0,       0,       0,       0,       0
total,      47666170,    7548,    7548,    7548,    26.5,    24.6,    39.1,    60.1,    69.7,    89.5, 6663.9,  0.00084,      0,      0,       0,       0,       0,       0
total,      47673691,    7297,    7297,    7297,    27.4,    24.7,    53.3,    69.9,    83.7,   106.5, 6665.0,  0.00084,      0,      0,       0,       0,       0,       0
total,      47681608,    7617,    7617,    7617,    26.2,    24.7,    39.6,    47.3,    60.0,    73.5, 6666.0,  0.00084,      0,      0,       0,       0,       0,       0
total,      47689451,    7493,    7493,    7493,    26.7,    24.5,    50.4,    58.4,    70.3,   113.7, 6667.1,  0.00084,      0,      0,       0,       0,       0,       0
total,      47697048,    7362,    7362,    7362,    27.1,    24.8,    40.3,    74.0,    82.9,    89.1, 6668.1,  0.00084,      0,      0,       0,       0,       0,       0
total,      47704793,    7400,    7400,    7400,    27.0,    24.8,    45.6,    64.2,    73.6,    88.0, 6669.1,  0.00084,      0,      0,       0,       0,       0,       0
total,      47712564,    7409,    7409,    7409,    27.0,    24.6,    52.4,    61.8,    70.6,    95.5, 6670.2,  0.00084,      0,      0,       0,       0,       0,       0
total,      47720161,    7406,    7406,    7406,    27.0,    24.8,    41.8,    59.7,    70.4,    78.0, 6671.2,  0.00084,      0,      0,       0,       0,       0,       0
total,      47727902,    7351,    7351,    7351,    27.2,    24.7,    41.2,    65.5,    73.4,    79.7, 6672.3,  0.00084,      0,      0,       0,       0,       0,       0
total,      47735751,    7566,    7566,    7566,    26.4,    24.6,    40.9,    55.0,    64.2,    71.0, 6673.3,  0.00084,      0,      0,       0,       0,       0,       0
total,      47743677,    7609,    7609,    7609,    26.3,    24.8,    39.3,    47.0,    59.3,    77.6, 6674.3,  0.00084,      0,      0,       0,       0,       0,       0
total,      47751504,    7520,    7520,    7520,    26.5,    25.0,    38.6,    47.8,    59.6,    74.3, 6675.4,  0.00084,      0,      0,       0,       0,       0,       0
total,      47759307,    7514,    7514,    7514,    26.6,    24.8,    43.1,    52.2,    62.2,    73.4, 6676.4,  0.00084,      0,      0,       0,       0,       0,       0
total,      47767239,    7617,    7617,    7617,    26.3,    24.6,    39.8,    48.0,    60.9,    68.4, 6677.5,  0.00084,      0,      0,       0,       0,       0,       0
total,      47775032,    7522,    7522,    7522,    26.6,    24.5,    43.2,    51.9,    62.0,    65.7, 6678.5,  0.00084,      0,      0,       0,       0,       0,       0
total,      47782732,    7422,    7422,    7422,    26.9,    25.0,    42.5,    52.0,    66.6,    73.8, 6679.5,  0.00084,      0,      0,       0,       0,       0,       0
total,      47790844,    7208,    7208,    7208,    27.8,    24.8,    58.2,    69.4,    82.2,   146.5, 6680.7,  0.00084,      0,      0,       0,       0,       0,       0
total,      47798629,    7523,    7523,    7523,    26.6,    24.5,    41.9,    61.0,    74.3,    85.3, 6681.7,  0.00084,      0,      0,       0,       0,       0,       0
total,      47806511,    7602,    7602,    7602,    26.3,    24.7,    40.2,    47.0,    59.5,    80.3, 6682.7,  0.00084,      0,      0,       0,       0,       0,       0
total,      47814337,    7538,    7538,    7538,    26.5,    24.8,    41.9,    48.1,    60.7,    86.1, 6683.8,  0.00084,      0,      0,       0,       0,       0,       0
total,      47822136,    7534,    7534,    7534,    26.5,    24.5,    43.4,    58.3,    69.7,    81.6, 6684.8,  0.00084,      0,      0,       0,       0,       0,       0
total,      47829884,    7500,    7500,    7500,    26.6,    24.6,    42.5,    61.2,    72.8,    92.9, 6685.8,  0.00084,      0,      0,       0,       0,       0,       0
total,      47837658,    7503,    7503,    7503,    26.7,    24.9,    41.5,    50.7,    63.0,    74.0, 6686.9,  0.00084,      0,      0,       0,       0,       0,       0
total,      47845448,    7507,    7507,    7507,    26.4,    24.6,    43.3,    50.4,    59.7,    86.3, 6687.9,  0.00084,      0,      0,       0,       0,       0,       0
total,      47853318,    7507,    7507,    7507,    26.9,    24.6,    40.6,    64.0,    74.4,    84.9, 6689.0,  0.00084,      0,      0,       0,       0,       0,       0
total,      47861058,    7452,    7452,    7452,    26.8,    24.6,    50.1,    57.7,    69.4,    92.4, 6690.0,  0.00084,      0,      0,       0,       0,       0,       0
total,      47868836,    7491,    7491,    7491,    26.7,    24.7,    42.7,    56.5,    69.0,    75.8, 6691.0,  0.00084,      0,      0,       0,       0,       0,       0
total,      47876779,    7610,    7610,    7610,    26.3,    24.3,    39.4,    57.6,    66.7,    80.1, 6692.1,  0.00084,      0,      0,       0,       0,       0,       0
total,      47884738,    7607,    7607,    7607,    26.3,    24.5,    38.3,    55.3,    68.4,   123.0, 6693.1,  0.00084,      0,      0,       0,       0,       0,       0
total,      47892646,    7546,    7546,    7546,    26.5,    24.7,    39.8,    55.7,    65.3,    85.8, 6694.2,  0.00084,      0,      0,       0,       0,       0,       0
total,      47900370,    7473,    7473,    7473,    26.8,    24.9,    40.1,    57.1,    82.0,    91.2, 6695.2,  0.00084,      0,      0,       0,       0,       0,       0
total,      47908046,    7522,    7522,    7522,    26.6,    25.0,    40.0,    47.7,    59.6,    65.4, 6696.2,  0.00084,      0,      0,       0,       0,       0,       0
total,      47915814,    7161,    7161,    7161,    27.9,    24.8,    56.5,    64.2,    77.8,   104.0, 6697.3,  0.00084,      0,      0,       0,       0,       0,       0
total,      47923981,    7516,    7516,    7516,    26.6,    24.8,    43.6,    53.0,    71.5,   128.2, 6698.4,  0.00084,      0,      0,       0,       0,       0,       0
total,      47931554,    7310,    7310,    7310,    27.4,    25.0,    56.1,    62.9,    75.1,   110.7, 6699.4,  0.00084,      0,      0,       0,       0,       0,       0
total,      47939171,    7384,    7384,    7384,    27.0,    24.8,    51.5,    59.5,    73.9,    91.7, 6700.5,  0.00084,      0,      0,       0,       0,       0,       0
total,      47946791,    7379,    7379,    7379,    27.1,    24.9,    45.0,    54.5,    64.5,    83.9, 6701.5,  0.00084,      0,      0,       0,       0,       0,       0
total,      47954469,    7422,    7422,    7422,    26.9,    24.8,    40.6,    64.3,    75.0,   108.8, 6702.5,  0.00084,      0,      0,       0,       0,       0,       0
total,      47962350,    7515,    7515,    7515,    26.6,    24.4,    42.3,    64.6,    75.5,    82.6, 6703.6,  0.00084,      0,      0,       0,       0,       0,       0
total,      47970120,    7518,    7518,    7518,    26.6,    24.5,    42.4,    57.3,    68.3,    77.1, 6704.6,  0.00084,      0,      0,       0,       0,       0,       0
total,      47977879,    7468,    7468,    7468,    26.7,    24.7,    40.4,    63.3,    81.5,   129.1, 6705.7,  0.00084,      0,      0,       0,       0,       0,       0
total,      47985629,    7256,    7256,    7256,    27.6,    24.7,    51.5,    65.4,    87.5,    97.8, 6706.7,  0.00084,      0,      0,       0,       0,       0,       0
total,      47993218,    7360,    7360,    7360,    27.2,    24.6,    53.1,    64.8,    76.0,    90.6, 6707.8,  0.00084,      0,      0,       0,       0,       0,       0
total,      48000868,    7341,    7341,    7341,    27.2,    24.6,    52.0,    61.6,    73.9,    83.4, 6708.8,  0.00084,      0,      0,       0,       0,       0,       0
total,      48008368,    7202,    7202,    7202,    27.8,    24.9,    60.8,    70.9,    79.5,    85.7, 6709.8,  0.00084,      0,      0,       0,       0,       0,       0
total,      48016061,    7423,    7423,    7423,    27.0,    24.8,    43.1,    60.5,    75.1,    97.7, 6710.9,  0.00084,      0,      0,       0,       0,       0,       0
total,      48023799,    7479,    7479,    7479,    26.7,    24.6,    41.7,    57.7,    73.6,    94.2, 6711.9,  0.00084,      0,      0,       0,       0,       0,       0
total,      48031670,    7467,    7467,    7467,    26.8,    24.6,    49.1,    59.8,    75.5,   123.5, 6713.0,  0.00084,      0,      0,       0,       0,       0,       0
total,      48039476,    7522,    7522,    7522,    26.6,    24.6,    43.0,    56.1,    62.3,    68.9, 6714.0,  0.00084,      0,      0,       0,       0,       0,       0
total,      48047258,    7464,    7464,    7464,    26.7,    24.6,    43.5,    63.6,    74.7,   117.5, 6715.0,  0.00084,      0,      0,       0,       0,       0,       0
total,      48055145,    7429,    7429,    7429,    26.9,    24.7,    40.4,    65.0,    74.7,   120.5, 6716.1,  0.00084,      0,      0,       0,       0,       0,       0
total,      48062991,    7140,    7140,    7140,    28.0,    24.8,    54.4,    70.1,    84.8,   108.9, 6717.2,  0.00083,      0,      0,       0,       0,       0,       0
total,      48070934,    7608,    7608,    7608,    26.3,    24.6,    39.5,    51.5,    61.4,    74.2, 6718.3,  0.00083,      0,      0,       0,       0,       0,       0
total,      48078531,    7370,    7370,    7370,    27.1,    24.6,    52.4,    67.3,    79.7,   120.3, 6719.3,  0.00083,      0,      0,       0,       0,       0,       0
total,      48086434,    7549,    7549,    7549,    26.5,    24.7,    41.7,    50.2,    63.1,    83.2, 6720.3,  0.00083,      0,      0,       0,       0,       0,       0
total,      48094121,    7353,    7353,    7353,    27.2,    24.9,    52.3,    58.7,    72.5,    97.2, 6721.4,  0.00083,      0,      0,       0,       0,       0,       0
total,      48102112,    7541,    7541,    7541,    26.5,    24.6,    41.8,    59.3,    70.3,    83.5, 6722.4,  0.00083,      0,      0,       0,       0,       0,       0
total,      48109742,    7349,    7349,    7349,    27.2,    24.8,    53.0,    61.0,    70.2,    79.0, 6723.5,  0.00083,      0,      0,       0,       0,       0,       0
total,      48117462,    7424,    7424,    7424,    26.9,    24.6,    51.7,    59.9,    72.9,    80.4, 6724.5,  0.00083,      0,      0,       0,       0,       0,       0
total,      48125063,    7225,    7225,    7225,    27.7,    24.8,    56.2,    67.9,    80.2,   105.3, 6725.6,  0.00083,      0,      0,       0,       0,       0,       0
total,      48132976,    7553,    7553,    7553,    26.4,    24.6,    39.8,    48.4,    59.3,    65.7, 6726.6,  0.00083,      0,      0,       0,       0,       0,       0
total,      48140784,    7537,    7537,    7537,    26.5,    24.8,    43.5,    49.7,    63.4,    72.8, 6727.6,  0.00083,      0,      0,       0,       0,       0,       0
total,      48148623,    7536,    7536,    7536,    26.5,    24.7,    40.5,    57.7,    67.6,   110.1, 6728.7,  0.00083,      0,      0,       0,       0,       0,       0
total,      48156520,    7585,    7585,    7585,    26.3,    24.6,    41.8,    49.7,    66.0,    71.9, 6729.7,  0.00083,      0,      0,       0,       0,       0,       0
total,      48164260,    7468,    7468,    7468,    26.8,    24.6,    43.7,    62.5,    81.7,    90.9, 6730.8,  0.00083,      0,      0,       0,       0,       0,       0
total,      48172182,    7595,    7595,    7595,    26.3,    24.6,    40.4,    50.7,    65.4,    74.6, 6731.8,  0.00083,      0,      0,       0,       0,       0,       0
total,      48180128,    7369,    7369,    7369,    27.2,    24.7,    45.7,    66.4,    75.1,    93.6, 6732.9,  0.00083,      0,      0,       0,       0,       0,       0
total,      48188036,    7548,    7548,    7548,    26.5,    24.4,    41.0,    56.0,    66.9,    72.1, 6733.9,  0.00083,      0,      0,       0,       0,       0,       0
total,      48195769,    7462,    7462,    7462,    26.8,    24.6,    43.6,    65.0,    74.8,    80.3, 6735.0,  0.00083,      0,      0,       0,       0,       0,       0
total,      48203461,    7444,    7444,    7444,    26.9,    24.7,    50.0,    59.4,    69.3,    78.7, 6736.0,  0.00083,      0,      0,       0,       0,       0,       0
total,      48211115,    7327,    7327,    7327,    27.3,    24.9,    43.6,    71.3,    89.6,   104.8, 6737.1,  0.00083,      0,      0,       0,       0,       0,       0
total,      48218849,    7431,    7431,    7431,    26.9,    24.5,    41.7,    72.8,    96.0,   121.6, 6738.1,  0.00083,      0,      0,       0,       0,       0,       0
